query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms,ef_search,controller_action,recent_window_p99_ms
96,0.1823,0.216,0.199,1.5658,90,none,2.2308
97,0.1839,0.218,0.199,1.5752,90,none,2.2308
98,0.1855,0.22,0.199,1.4755,90,none,2.2308
99,0.187,0.222,0.199,1.4887,90,none,2.2308
100,0.1885,0.224,0.199,1.6169,100,ef_up:90->100,2.2308
101,0.1917,0.228,0.199,1.8751,100,none,2.2308
102,0.1936,0.23,0.199,1.578,100,none,2.2308
103,0.1953,0.232,0.199,1.5943,100,none,2.2308
104,0.1969,0.234,0.199,1.6143,100,none,2.2308
105,0.1985,0.236,0.199,2.4642,100,none,2.3841
106,0.201,0.239,0.199,1.9997,100,none,2.3841
107,0.2031,0.241,0.234,1.9138,100,none,2.3841
108,0.2051,0.244,0.234,1.6908,100,none,2.3841
109,0.2068,0.246,0.234,1.8333,100,none,2.3841
110,0.2087,0.248,0.234,1.6162,100,none,2.3841
111,0.2103,0.25,0.234,1.567,100,none,2.3841
112,0.2119,0.252,0.234,1.6231,100,none,2.3841
113,0.2136,0.254,0.234,1.7217,100,none,2.3841
114,0.2154,0.256,0.234,1.7032,100,none,2.3841
115,0.2171,0.258,0.234,1.8698,100,none,2.3841
116,0.219,0.26,0.234,1.6686,100,none,2.3841
117,0.2207,0.262,0.234,1.7138,100,none,2.3841
118,0.2225,0.264,0.234,1.5981,100,none,2.3841
119,0.2241,0.266,0.234,1.5812,100,none,2.3841
120,0.2257,0.268,0.234,1.7094,100,none,2.3841
121,0.2274,0.27,0.234,2.5576,100,none,2.5118
122,0.2301,0.273,0.268,1.8162,100,none,2.5118
123,0.2319,0.275,0.268,1.6768,100,none,2.5118
124,0.2337,0.277,0.268,1.7016,100,none,2.5118
125,0.2354,0.28,0.268,1.6356,100,none,2.5118
126,0.2371,0.282,0.268,1.6356,100,none,2.5118
127,0.2388,0.284,0.268,1.6095,100,none,2.5118
128,0.2404,0.285,0.268,1.9083,100,none,2.5118
129,0.2424,0.288,0.268,2.5446,100,none,2.5512
130,0.245,0.291,0.268,1.7429,100,none,2.5512
131,0.2467,0.293,0.268,1.5785,100,none,2.5512
132,0.2484,0.295,0.268,1.5991,100,none,2.5512
133,0.25,0.297,0.268,1.5479,100,none,2.5512
134,0.2516,0.299,0.268,1.603,100,none,2.5512
135,0.2532,0.301,0.268,1.6029,100,none,2.5512
136,0.2549,0.303,0.268,1.9424,100,none,2.5512
137,0.2568,0.305,0.268,2.3386,100,none,2.5512
138,0.2592,0.308,0.303,1.7938,100,none,2.5512
139,0.2611,0.31,0.303,1.6751,100,none,2.5512
140,0.2628,0.312,0.303,1.6383,100,none,2.5512
141,0.2645,0.314,0.303,1.6968,100,none,2.5512
142,0.2662,0.316,0.303,1.7178,100,none,2.5512
143,0.268,0.318,0.303,1.5596,100,none,2.5512
144,0.2696,0.32,0.303,1.7762,100,none,2.5512
145,0.2714,0.322,0.303,1.711,100,none,2.5512
146,0.2731,0.324,0.303,1.54,100,none,2.5512
147,0.2747,0.326,0.303,1.6912,100,none,2.5512
148,0.2764,0.328,0.303,1.548,100,none,2.5512
149,0.278,0.33,0.303,2.0317,100,none,2.5512
150,0.2801,0.333,0.303,1.8213,100,none,2.5512
151,0.282,0.335,0.303,1.7045,100,none,2.5512
152,0.2837,0.337,0.303,2.1713,100,none,2.5512
153,0.2859,0.34,0.303,2.2365,100,none,2.5512
154,0.2882,0.342,0.337,1.8935,100,none,2.5512
155,0.2902,0.345,0.337,1.8168,100,none,2.5512
156,0.2921,0.347,0.337,1.8102,100,none,2.5512
157,0.2939,0.349,0.337,1.762,100,none,2.5512
158,0.2957,0.351,0.337,1.6493,100,none,2.5512
159,0.2974,0.353,0.337,1.5559,100,none,2.5512
160,0.299,0.355,0.337,2.0041,100,none,2.5512
161,0.301,0.357,0.337,1.6995,100,none,2.5512
162,0.3028,0.36,0.337,1.6512,100,none,2.5512
163,0.3044,0.362,0.337,1.5357,100,none,2.5512
164,0.306,0.363,0.337,1.6014,100,none,2.5512
165,0.3076,0.365,0.337,1.5112,100,none,2.5512
166,0.3092,0.367,0.337,1.5512,100,none,2.5512
167,0.3108,0.369,0.337,1.6379,100,none,2.5512
168,0.3124,0.371,0.337,1.7817,100,none,2.5512
169,0.3143,0.373,0.337,2.119,100,none,2.5512
170,0.3164,0.376,0.371,1.9432,100,none,2.5512
171,0.3184,0.378,0.371,1.6719,100,none,2.4436
172,0.3201,0.38,0.371,1.6138,100,none,2.4436
173,0.3218,0.382,0.371,1.676,100,none,2.4436
174,0.3235,0.384,0.371,1.7273,100,none,2.4436
175,0.3253,0.386,0.371,1.5946,100,none,2.4436
176,0.3269,0.388,0.371,1.6817,100,none,2.4436
177,0.3286,0.39,0.371,1.7039,100,none,2.4436
178,0.3304,0.392,0.371,1.626,100,none,2.4436
179,0.332,0.394,0.371,1.5305,100,none,2.2886
180,0.3336,0.396,0.371,1.5836,100,none,2.2886
181,0.3352,0.398,0.371,1.5539,100,none,2.2886
182,0.3368,0.4,0.371,1.6807,100,none,2.2886
183,0.3385,0.402,0.371,1.6656,100,none,2.2886
184,0.3402,0.404,0.371,1.5852,100,none,2.2886
185,0.3418,0.406,0.371,2.2558,100,none,2.298
186,0.3442,0.409,0.371,1.8437,100,none,2.298
187,0.3461,0.411,0.404,1.6327,100,none,2.2464
188,0.3478,0.413,0.404,1.6417,100,none,2.2464
189,0.3495,0.415,0.404,1.5887,100,none,2.2464
190,0.3511,0.417,0.404,1.5602,100,none,2.2464
191,0.3527,0.419,0.404,1.6458,100,none,2.2464
192,0.3544,0.421,0.404,1.5735,100,none,2.2464
193,0.356,0.423,0.404,2.0076,100,none,2.2464
194,0.358,0.425,0.404,1.8989,100,none,2.2464
195,0.36,0.427,0.404,1.7996,100,none,2.2464
196,0.3618,0.43,0.404,1.6473,100,none,2.2464
197,0.3635,0.432,0.404,1.6134,100,none,2.2464
198,0.3652,0.434,0.404,1.6343,100,none,2.2464
199,0.3668,0.436,0.404,1.5712,100,none,2.2464
200,0.3684,0.438,0.404,1.5427,100,none,2.2464
201,0.37,0.439,0.404,1.9552,100,none,2.2464
202,0.372,0.442,0.404,1.9986,100,none,2.2464
203,0.3741,0.444,0.438,1.6432,100,none,2.1888
204,0.3758,0.446,0.438,1.6156,100,none,2.1888
205,0.3775,0.448,0.438,1.5802,100,none,2.1888
206,0.3791,0.45,0.438,1.5545,100,none,2.1888
207,0.3807,0.452,0.438,1.6314,100,none,2.1888
208,0.3824,0.454,0.438,1.8587,100,none,2.1888
209,0.3842,0.456,0.438,1.7856,100,none,2.1888
210,0.3861,0.458,0.438,1.6529,100,none,2.1888
211,0.3878,0.46,0.438,1.6352,100,none,2.1888
212,0.3894,0.462,0.438,1.7441,100,none,2.1888
213,0.3912,0.465,0.438,1.5573,100,none,2.1888
214,0.3928,0.466,0.438,1.6815,100,none,2.1888
215,0.3945,0.469,0.438,1.6656,100,none,2.1888
216,0.3962,0.471,0.438,1.5376,100,none,2.1888
217,0.3978,0.472,0.438,1.8602,100,none,2.1888
218,0.3997,0.475,0.438,2.3736,100,none,2.3159
219,0.4021,0.478,0.472,1.7622,100,none,2.3159
220,0.4039,0.48,0.472,1.6361,100,none,2.3159
221,0.4056,0.482,0.472,1.6161,100,none,2.3159
