query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
0,8.2e-05,40.0,14.423484,4.974688
1,0.014136,40.0,14.620906,3.658307
2,0.024879,40.0,14.818328,3.491265
3,0.035159,40.0,14.966394,3.833266
4,0.046095,40.0,15.065105,3.568974
5,0.056197,40.0,15.213171,3.586557
6,0.066289,40.0,15.410593,3.790642
7,0.076645,40.0,15.558659,3.965726
8,0.087453,40.0,15.65737,4.248768
9,0.098285,40.0,15.75608,3.265597
10,0.107805,40.0,15.953502,3.52939
11,0.117965,40.0,16.101568,3.458265
12,0.127828,40.0,16.249635,3.802849
13,0.137921,40.0,16.348345,3.828433
14,0.148114,40.0,16.545767,3.380598
15,0.157995,40.0,16.693833,4.435435
16,0.169413,40.0,16.8419,3.745058
17,0.17987,40.0,16.989966,3.510807
18,0.189786,40.0,17.138032,3.329847
19,0.199517,40.0,17.335454,3.617973
20,0.209588,40.0,17.434165,4.109393
21,0.22022,40.0,17.582231,4.488644
22,0.231227,40.0,17.730297,3.673224
23,0.241307,40.0,17.878363,3.381098
24,0.251126,40.0,18.02643,3.754349
25,0.261181,40.0,18.12514,3.574432
26,0.271219,40.0,18.273207,3.706308
27,0.281392,40.0,18.421273,3.798558
28,0.291481,40.0,18.618695,3.286847
29,0.301157,40.0,18.816116,3.47339
30,0.310947,40.0,19.013538,3.576099
31,0.320963,40.0,19.21096,3.671224
32,0.331127,40.0,19.408381,4.043642
33,0.342065,40.0,19.605803,4.020017
34,0.352503,40.0,19.803225,3.960766
35,0.363543,40.0,19.901935,3.73885
36,0.374148,40.0,20.099357,3.629182
37,0.38431,40.0,20.198068,4.837812
38,0.39624,40.0,20.296779,4.557311
39,0.407813,40.0,20.4942,5.061146
40,0.419688,40.0,20.592911,4.366477
41,0.430702,40.0,20.790333,4.300685
42,0.441653,40.0,20.889044,4.77877
43,0.453168,40.0,20.987755,4.409685
44,0.464729,40.0,21.185176,4.236477
45,0.476213,40.0,21.382598,4.457519
46,0.487623,40.0,21.481309,5.010104
47,0.499238,40.0,21.629375,4.432394
48,0.510367,40.0,21.777441,5.443273
49,0.522565,40.0,21.974863,4.669436
50,2.356035,45.0,21.803833,24.827688
51,3.615179,50.0,22.879663,28.51037
52,5.485446,55.0,26.776685,49.427043
53,5.576778,55.0,28.306703,28.565454
54,5.612302,55.0,29.047034,18.999497
55,5.638766,55.0,29.688654,23.753184
56,5.669757,55.0,30.428986,19.540625
57,5.696151,55.0,31.021251,15.127189
58,5.719044,55.0,31.712227,12.751679
59,5.741386,55.0,32.353847,17.43374
60,5.767278,55.0,32.847401,14.588937
61,5.788928,55.0,33.192889,12.581386
62,5.80979,55.0,33.785154,17.086156
63,5.833895,55.0,34.179997,15.828525
64,5.856628,55.0,34.722907,26.055236
65,5.893572,55.0,34.969684,18.835371
66,5.921598,55.0,35.11775,28.361578
67,5.959601,55.0,35.265817,12.306427
68,5.981087,55.0,35.364527,10.876171
69,6.000048,55.0,35.364527,10.22871
70,6.019394,55.0,35.464781,10.205585
71,6.039109,55.0,35.565034,11.7168
72,6.059155,55.0,35.663745,7.647991
73,6.075736,55.0,35.811811,10.705546
74,6.09779,55.0,35.910522,10.99788
75,6.116597,55.0,35.959877,3.572765
76,6.128644,55.0,36.107943,11.468299
77,6.149462,55.0,36.206654,8.69637
78,6.167061,55.0,36.25601,9.710624
79,6.184442,55.0,36.354721,12.193468
80,6.205368,55.0,36.453431,13.875059
81,6.227333,55.0,36.552142,15.585774
82,6.251215,55.0,36.601498,6.802446
83,6.265914,55.0,36.700208,8.471286
84,6.281534,55.0,36.798919,6.283068
85,6.295688,55.0,36.89763,9.142913
86,6.312081,55.0,36.946986,8.129493
87,6.327409,55.0,37.045696,6.325027
88,6.340719,55.0,37.144407,6.864362
89,6.354722,55.0,37.193763,6.652653
90,6.368752,55.0,37.341829,9.939542
91,6.388353,55.0,37.44054,10.185835
92,6.406544,55.0,37.588606,8.557203
93,6.423229,55.0,37.687317,10.746879
94,6.442013,55.0,37.835383,7.282114
95,6.45942,55.0,37.934094,5.213189
96,6.472689,55.0,38.08216,7.628616
97,7.133104,60.0,22.068506,5.641357
98,8.990529,65.0,19.896696,38.903123
99,11.190991,70.0,22.32936,32.693722
100,13.431002,75.0,20.92322,45.727235
101,16.364506,80.0,21.73024,36.870863
102,16.438486,80.0,22.174439,23.019764
103,16.470097,80.0,22.618638,20.509837
104,16.499081,80.0,23.112192,21.015338
105,16.528562,80.0,23.605746,17.339323
106,16.554384,80.0,24.00059,15.249648
107,16.577649,80.0,24.395433,15.933734
108,16.602069,80.0,24.740921,15.913901
109,16.625753,80.0,25.086409,16.941572
110,16.651727,80.0,25.481252,16.021193
111,16.676071,80.0,25.82674,14.53677
112,16.699239,80.0,26.122872,9.003121
113,16.71552,80.0,26.46836,13.013138
114,16.736232,80.0,26.961915,9.462081
115,16.754783,80.0,27.159336,4.644728
116,16.768786,80.0,27.506367,11.890841
117,16.788965,80.0,27.851854,13.642558
118,16.809205,80.0,28.147987,5.22898
119,16.822559,80.0,28.444119,11.90655
120,16.841181,80.0,28.740252,9.819624
121,16.85755,80.0,29.034842,8.073243
122,16.872919,80.0,29.330975,5.952359
123,16.885428,80.0,29.529939,7.63549
124,16.899722,80.0,29.826071,9.17358
125,16.91537,80.0,30.072848,6.77332
126,16.928958,80.0,30.319625,8.121451
127,16.944401,80.0,30.566402,8.407077
128,16.959858,80.0,30.813179,8.312576
129,16.974974,80.0,31.109312,8.849704
130,16.990407,80.0,31.306734,6.817612
131,17.004045,80.0,31.504155,6.088318
132,17.017301,80.0,31.551381,6.166067
133,17.029947,80.0,31.749831,5.772775
134,17.042321,80.0,32.045963,8.556827
135,17.057479,80.0,32.243385,5.559106
136,17.069181,80.0,32.490162,5.201355
137,17.080909,80.0,32.736939,5.903566
138,17.093525,80.0,32.934361,6.785362
139,17.107449,80.0,33.279849,7.613116
