query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
375,8.788028,5.0,72.39917,40.8,1.745279,,
376,8.789798,5.0,72.39917,40.8,1.803359,,
377,8.791627,5.0,72.39917,40.8,1.94153,,
378,8.793594,5.0,72.39917,40.8,1.739308,,
379,8.795358,5.0,72.39917,40.8,1.770078,,
380,8.797153,5.0,72.399173,40.8,1.845369,,
381,8.799102,5.0,72.399173,40.8,1.81496,,
382,8.800943,5.0,72.399173,40.8,1.85295,,
383,8.802821,5.0,72.399173,40.8,1.757289,,
384,8.804605,5.0,72.399173,40.8,1.91467,,
385,8.806545,5.0,72.399173,40.8,1.711658,,
386,8.808282,5.0,72.399173,40.8,1.81756,,
387,8.810125,5.0,72.399173,40.8,1.829879,,
388,8.811986,5.0,72.399173,40.8,1.804719,,
389,8.813818,5.0,72.399173,40.8,1.798019,,
390,8.815641,5.0,72.399173,40.8,1.767998,,
391,8.817521,5.0,72.399173,40.8,1.721439,,
392,8.819268,5.0,72.399173,40.8,1.708148,,
393,8.821002,5.0,72.399173,40.8,1.803199,,
394,8.82283,5.0,72.399173,40.8,1.812389,,
395,8.824668,5.0,72.399173,40.8,1.719198,,
396,8.826413,5.0,72.399173,40.8,1.914311,,
397,8.828353,5.0,72.399173,40.8,1.746798,,
398,8.830132,5.0,72.399173,40.8,1.823309,,
399,8.831993,5.0,72.399173,40.8,1.985851,,
400,8.834014,5.0,72.399173,40.8,1.969811,,
401,9.819439,5.0,72.399173,40.8,2.81686,,
402,9.822301,5.0,72.399173,40.8,2.044402,,
403,9.824383,5.0,72.399173,40.8,1.866869,,
404,9.826285,5.0,72.399173,40.8,1.838969,,
405,9.828156,5.0,72.399173,40.8,2.194243,,
406,9.830383,5.0,72.399173,40.8,1.87417,,
407,9.832288,5.0,72.399173,40.8,1.86918,,
408,9.834183,5.0,72.399173,40.8,1.88189,,
409,9.8361,5.0,72.399173,40.8,1.81092,,
410,9.837942,5.0,72.404217,40.8,2.014761,,
411,9.840096,5.0,72.404217,40.8,1.804489,,
412,9.841928,5.0,72.404217,40.8,1.79739,,
413,9.843751,5.0,72.404217,40.8,1.643517,,
414,9.84542,5.0,72.404217,40.8,1.693349,,
415,9.847139,5.0,72.404217,40.8,1.690088,,
416,9.848854,5.0,72.404217,40.8,1.705978,,
417,9.850585,5.0,72.404217,40.8,1.679647,,
418,9.852289,5.0,72.404217,40.8,1.666797,,
419,9.853985,5.0,72.404217,40.8,1.789719,,
420,9.8558,5.0,72.404217,40.8,1.801259,,
421,9.857712,5.0,72.404217,40.8,1.8252,,
422,9.859563,5.0,72.404217,40.8,1.640888,,
423,9.861229,5.0,72.404217,40.8,1.636617,,
424,9.86289,5.0,72.404217,40.8,1.779068,,
425,9.864695,5.0,72.404217,40.8,1.785079,,
426,9.866505,5.0,72.404217,40.8,1.666488,,
427,9.868197,5.0,72.404217,40.8,1.680758,,
428,9.869902,5.0,72.404217,40.8,2.062012,,
429,9.871989,5.0,72.404217,40.8,1.727609,,
430,9.873742,5.0,72.404217,40.8,1.697858,,
431,9.875542,5.0,72.404217,40.8,1.87548,,
432,9.877443,5.0,72.404217,40.8,1.640088,,
433,9.879117,5.0,72.404217,40.8,1.980231,,
434,9.881129,5.0,72.404217,40.8,1.94586,,
435,9.883106,5.0,72.404217,40.8,2.005971,,
436,9.885143,5.0,72.404217,40.8,1.957821,,
437,9.887126,5.0,72.404217,40.8,1.590966,,
438,9.888742,5.0,72.404217,40.8,1.835069,,
439,9.890603,5.0,72.404217,40.8,1.673257,,
440,9.892302,5.0,72.404217,40.8,1.660877,,
441,9.894074,5.0,72.404217,40.8,1.84182,,
442,9.895949,5.0,72.404217,40.8,2.052502,,
443,9.898033,5.0,72.404217,40.8,1.768708,,
444,9.899832,5.0,72.404217,40.8,1.956081,,
445,9.901819,5.0,72.404217,40.8,1.757489,,
446,9.903602,5.0,72.404217,40.8,1.782949,,
447,9.90541,5.0,72.404217,40.8,1.707458,,
448,9.907143,5.0,72.404217,40.8,1.733568,,
449,9.908902,5.0,72.404217,40.8,1.934321,,
450,9.910861,5.0,72.404217,40.8,1.598707,,
451,10.900722,5.0,72.404217,40.8,2.486606,,
452,10.903246,5.0,72.404217,40.8,1.87563,,
453,10.905152,5.0,72.404217,40.8,1.822039,,
454,10.907001,5.0,72.404217,40.8,1.748758,,
455,10.908776,5.0,72.404217,40.8,1.79452,,
456,10.910595,5.0,72.404217,40.8,1.778889,,
457,10.9124,5.0,72.404217,40.8,1.965131,,
458,10.914391,5.0,72.404217,40.8,1.903361,,
459,10.91632,5.0,72.404217,40.8,1.978761,,
460,10.918324,5.0,72.246183,40.8,1.698298,,
461,10.920144,5.0,72.246183,40.8,1.784809,,
462,10.921955,5.0,72.246183,40.8,1.784549,,
463,10.923765,5.0,72.246183,40.8,1.662398,,
464,10.925453,5.0,72.246183,40.8,1.86019,,
465,10.927339,5.0,72.246183,40.8,1.716448,,
466,10.929081,5.0,72.246183,40.8,1.820669,,
467,10.930928,5.0,72.246183,40.8,1.788009,,
468,10.932741,5.0,72.246183,40.8,1.815899,,
469,10.934583,5.0,72.246183,40.8,1.711168,,
470,10.93632,5.0,72.246374,40.8,1.88598,,
471,10.93831,5.0,72.246374,40.8,1.732248,,
472,10.940068,5.0,72.246374,40.8,1.687358,,
473,10.941781,5.0,72.246374,40.8,1.823679,,
474,10.94363,5.0,72.246374,40.8,1.965051,,
475,10.945621,5.0,72.246374,40.8,1.763138,,
476,10.947409,5.0,72.246374,40.8,1.775559,,
477,10.94921,5.0,72.246374,40.8,1.8562,,
478,10.951092,5.0,72.246374,40.8,1.83949,,
479,10.952956,5.0,72.246374,40.8,1.764189,,
480,10.954746,5.0,72.246374,40.8,1.665808,,
481,10.956522,5.0,72.246374,40.8,1.834329,,
482,10.958382,5.0,72.246374,40.8,1.91244,,
483,10.96032,5.0,72.246374,40.8,1.752819,,
484,10.9621,5.0,72.246374,40.8,1.742179,,
485,10.963868,5.0,72.246374,40.8,1.708308,,
486,10.965603,5.0,72.246374,40.8,1.79402,,
487,10.967422,5.0,72.246374,40.8,1.754369,,
488,10.969203,5.0,72.246374,40.8,1.754008,,
489,10.970992,5.0,72.246374,40.8,1.794369,,
490,10.972811,5.0,72.246374,40.8,1.910191,,
491,10.974825,5.0,72.246374,40.8,1.802969,,
492,10.976654,5.0,72.246374,40.8,1.727769,,
493,10.978407,5.0,72.246374,40.8,1.990151,,
494,10.980422,5.0,72.246374,40.8,1.84715,,
495,10.982295,5.0,72.246374,40.8,1.802589,,
496,10.984123,5.0,72.246374,40.8,1.774409,,
497,10.985923,5.0,72.246374,40.8,1.775939,,
498,10.987723,5.0,72.246374,40.8,1.788279,,
499,10.989537,5.0,72.246374,40.8,2.055842,,
500,10.991618,5.0,72.246374,40.8,1.713589,,
501,11.975322,5.0,72.246374,40.8,2.161923,,
502,11.97752,5.0,72.246374,40.8,1.798089,,
503,11.979349,5.0,72.246374,40.8,1.696178,,
504,11.981072,5.0,72.246374,40.8,1.705538,,
505,11.982804,5.0,72.246374,40.8,1.645277,,
506,11.984474,5.0,72.246374,40.8,1.698938,,
507,11.986199,5.0,72.246374,40.8,1.707858,,
508,11.987932,5.0,72.246374,40.8,1.718508,,
509,11.989676,5.0,72.246374,40.8,1.597737,,
510,11.991299,5.0,72.24733,40.8,1.706378,,
511,11.993109,5.0,72.24733,40.8,1.660098,,
512,11.994794,5.0,72.24733,40.8,1.668358,,
513,11.996488,5.0,72.24733,40.8,1.598017,,
514,11.998111,5.0,72.24733,40.8,1.556077,,
515,11.999693,5.0,72.24733,40.8,1.624878,,
516,12.001344,5.0,72.24733,40.8,1.695628,,
517,12.003065,5.0,72.24733,40.8,1.710028,,
518,12.004801,5.0,72.24733,40.8,1.693108,,
519,12.006519,5.0,72.24733,40.8,1.700168,,
520,12.008244,5.0,72.24733,40.8,1.708949,,
521,12.010073,5.0,72.24733,40.8,1.682118,,
522,12.011781,5.0,72.24733,40.8,1.766209,,
523,12.013572,5.0,72.24733,40.8,1.575747,,
524,12.015174,5.0,72.24733,40.8,1.622187,,
525,12.016822,5.0,72.24733,40.8,1.641547,,
526,12.018489,5.0,72.24733,40.8,1.779669,,
527,12.020294,5.0,72.24733,40.8,1.689328,,
528,12.022009,5.0,72.24733,40.8,1.567746,,
529,12.023602,5.0,72.24733,40.8,1.570366,,
530,12.025199,5.0,72.24733,40.8,1.612077,,
531,12.026914,5.0,72.24733,40.8,1.642658,,
532,12.028586,5.0,72.24733,40.8,1.598997,,
533,12.030211,5.0,72.24733,40.8,1.741079,,
534,12.031987,5.0,72.24733,40.8,1.604267,,
535,12.033617,5.0,72.24733,40.8,1.724349,,
536,12.035367,5.0,72.24733,40.8,1.609587,,
537,12.037003,5.0,72.24733,40.8,1.614378,,
538,12.038643,5.0,72.24733,40.8,1.738058,,
539,12.040406,5.0,72.24733,40.8,1.616017,,
540,12.042048,5.0,72.24733,40.8,1.665068,,
541,12.043824,5.0,72.24733,40.8,1.633258,,
542,12.045484,5.0,72.24733,40.8,1.612757,,
543,12.047122,5.0,72.24733,40.8,1.577737,,
544,12.048726,5.0,72.24733,40.8,1.789819,,
545,12.050542,5.0,72.24733,40.8,1.686528,,
546,12.052253,5.0,72.24733,40.8,1.603107,,
547,12.053882,5.0,72.24733,40.8,1.743849,,
548,12.055651,5.0,72.24733,40.8,1.729068,,
549,12.057405,5.0,72.24733,40.8,1.586086,,
550,12.059017,5.0,72.24733,40.8,1.651717,,
551,13.035313,5.0,72.24733,40.8,2.774399,,
552,13.038134,5.0,72.24733,40.8,2.055062,,
553,13.040231,5.0,72.24733,40.8,1.923581,,
554,13.042189,5.0,72.24733,40.8,2.014651,,
555,13.044235,5.0,72.24733,40.8,1.971751,,
556,13.046234,5.0,72.24733,40.8,1.659088,,
557,13.04792,5.0,72.24733,40.8,1.826929,,
558,13.049772,5.0,72.24733,40.8,1.754248,,
559,13.051553,5.0,72.24733,40.8,1.737818,,
560,13.053316,5.0,72.247864,40.8,1.80898,,
561,13.055238,5.0,72.247864,40.8,1.752479,,
562,13.057017,5.0,72.247864,40.8,1.844589,,
563,13.058888,5.0,72.247864,40.8,1.746448,,
564,13.060661,5.0,72.247864,40.8,1.853379,,
565,13.06254,5.0,72.247864,40.8,1.829239,,
566,13.064396,5.0,72.247864,40.8,2.046562,,
567,13.066469,5.0,72.247864,40.8,1.82124,,
568,13.068316,5.0,72.247864,40.8,1.952871,,
569,13.070303,5.0,72.247864,40.8,2.137793,,
570,13.072475,5.0,72.248056,40.8,2.139053,,
571,13.074743,5.0,72.248056,40.8,1.977322,,
572,13.076754,5.0,72.248056,40.8,2.063912,,
573,13.07885,5.0,72.248056,40.8,1.952271,,
574,13.080829,5.0,72.248056,40.8,1.985081,,
575,13.08284,5.0,72.248056,40.8,1.708318,,
576,13.084574,5.0,72.248056,40.8,2.183963,,
577,13.086785,5.0,72.248056,40.8,2.047872,,
578,13.088858,5.0,72.248056,40.8,1.860869,,
579,13.090753,5.0,72.248056,40.8,1.995511,,
580,13.092781,5.0,72.248056,40.8,1.89971,,
581,13.094804,5.0,72.248056,40.8,2.002361,,
582,13.096833,5.0,72.248056,40.8,1.89255,,
583,13.098751,5.0,72.248056,40.8,1.770719,,
584,13.100547,5.0,72.248056,40.8,1.815399,,
585,13.102389,5.0,72.248056,40.8,2.038011,,
586,13.104452,5.0,72.248056,40.8,1.698178,,
587,13.106176,5.0,72.248056,40.8,1.819839,,
588,13.108022,5.0,72.248056,40.8,1.713348,,
589,13.109761,5.0,72.248056,40.8,1.89157,,
590,13.111686,5.0,72.248056,40.8,1.990641,,
591,13.1138,5.0,72.248056,40.8,1.932751,,
592,13.115765,5.0,72.248056,40.8,1.977511,,
593,13.117769,5.0,72.248056,40.8,1.8484,,
594,13.119644,5.0,72.248056,40.8,1.908761,,
595,13.121578,5.0,72.248056,40.8,1.738218,,
596,13.123343,5.0,72.248056,40.8,1.722358,,
597,13.125091,5.0,72.248056,40.8,1.912951,,
598,13.127039,5.0,72.248056,40.8,2.166013,,
599,13.129238,5.0,72.248056,40.8,1.974162,,
600,13.131244,5.0,72.248056,40.8,2.080532,,
601,14.111783,5.0,72.248056,40.8,3.151183,,
602,14.114986,5.0,72.248056,40.8,2.473096,,
603,14.1175,5.0,72.248056,40.8,2.421146,,
604,14.119959,5.0,72.248056,40.8,2.267974,,
605,14.122267,5.0,72.248056,40.8,2.109533,,
606,14.124405,5.0,72.248056,40.8,2.278224,,
607,14.126711,5.0,72.248056,40.8,2.057542,,
608,14.128796,5.0,72.248056,40.8,2.089092,,
