query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
1,0.0,0.0,0.0,11.4269
2,0.0118,0.012,0.0,3.9961
3,0.0158,0.016,0.0,3.5402
4,0.0194,0.019,0.0,2.9098
5,0.0224,0.022,0.0,2.5793
6,0.025,0.025,0.0,2.4752
7,0.0275,0.028,0.0,3.5233
8,0.0311,0.031,0.025,3.4913
9,0.0346,0.035,0.025,3.0028
10,0.0377,0.038,0.025,2.4841
11,0.0402,0.04,0.025,2.32
12,0.0426,0.043,0.025,2.389
13,0.045,0.045,0.025,2.33
14,0.0473,0.047,0.025,2.2683
15,0.0496,0.05,0.025,2.3772
16,0.052,0.052,0.025,2.5443
17,0.0546,0.055,0.025,2.4543
18,0.0571,0.057,0.025,2.765
19,0.0599,0.06,0.025,3.1241
20,0.0631,0.063,0.057,3.8838
21,0.067,0.067,0.057,3.7327
22,0.0708,0.071,0.057,2.5311
23,0.0733,0.073,0.057,2.5501
24,0.0759,0.076,0.057,2.4496
25,0.0784,0.078,0.057,2.4643
26,0.0809,0.081,0.057,2.428
27,0.0834,0.083,0.057,2.4869
28,0.0859,0.086,0.057,2.4453
29,0.0884,0.088,0.057,2.3784
30,0.0908,0.091,0.057,2.3037
31,0.0931,0.093,0.057,2.5395
32,0.0957,0.096,0.057,2.3127
33,0.098,0.098,0.057,3.3041
34,0.1013,0.101,0.057,4.3211
35,0.1057,0.106,0.096,3.3962
36,0.1092,0.109,0.096,3.1293
37,0.1124,0.112,0.096,3.5081
38,0.1159,0.116,0.096,2.4377
39,0.1184,0.118,0.096,2.3817
40,0.1208,0.121,0.096,2.4284
41,0.1233,0.123,0.096,2.3349
42,0.1256,0.126,0.096,2.2634
43,0.1279,0.128,0.096,2.34
44,0.1303,0.13,0.096,2.2591
45,0.1326,0.133,0.096,2.3983
46,0.135,0.135,0.096,2.2541
47,0.1373,0.137,0.096,2.4044
48,0.1398,0.14,0.096,2.7992
49,0.1426,0.143,0.096,3.4384
50,0.1461,0.146,0.14,4.2881
51,0.1505,0.15,0.14,3.4998
52,0.154,0.154,0.14,3.3609
53,0.1574,0.157,0.14,3.4772
54,0.161,0.161,0.14,3.3974
55,0.1644,0.164,0.14,2.6723
56,0.1672,0.167,0.14,2.4855
57,0.1697,0.17,0.14,2.3102
58,0.172,0.172,0.14,2.4814
59,0.1745,0.175,0.14,2.3601
60,0.1769,0.177,0.14,2.3715
61,0.1793,0.179,0.14,2.6244
62,0.182,0.182,0.14,2.2691
63,0.1843,0.184,0.14,2.3032
64,0.1866,0.187,0.14,2.4385
65,0.1891,0.189,0.14,2.8434
66,0.1919,0.192,0.14,3.8016
67,0.1958,0.196,0.14,4.3466
68,0.2002,0.2,0.189,3.371
69,0.2036,0.204,0.189,2.8817
70,0.2066,0.207,0.189,3.4383
71,0.2101,0.21,0.189,3.5145
72,0.2136,0.214,0.189,3.267
73,0.217,0.217,0.189,3.497
74,0.2205,0.221,0.189,3.0018
75,0.2236,0.224,0.189,2.4357
76,0.226,0.226,0.189,2.4455
77,0.2285,0.229,0.189,2.444
78,0.231,0.231,0.189,2.6733
79,0.2337,0.234,0.189,2.4891
80,0.2362,0.236,0.189,2.3704
81,0.2386,0.239,0.189,2.5367
82,0.2412,0.241,0.189,2.2809
83,0.2435,0.244,0.189,2.6071
84,0.2462,0.246,0.189,2.566
85,0.2487,0.249,0.189,3.6506
86,0.2524,0.252,0.189,3.579
87,0.2561,0.256,0.246,3.1009
88,0.2593,0.259,0.246,3.2418
89,0.2626,0.263,0.246,3.3478
90,0.266,0.266,0.246,3.415
91,0.2694,0.269,0.246,3.4836
92,0.273,0.273,0.246,3.2551
93,0.2763,0.276,0.246,3.2701
94,0.2796,0.28,0.246,3.1251
95,0.2827,0.283,0.246,3.0455
96,0.2858,0.286,0.246,2.5509
97,0.2884,0.288,0.246,2.5459
98,0.291,0.291,0.246,2.6611
99,0.2937,0.294,0.246,2.6176
100,0.2963,0.296,0.246,2.5927
101,0.299,0.299,0.246,2.588
102,0.3016,0.302,0.246,2.6727
103,0.3043,0.304,0.246,2.3862
104,0.3067,0.307,0.246,2.5931
105,0.3094,0.309,0.246,2.4952
106,0.3119,0.312,0.246,2.6195
107,0.3145,0.315,0.246,3.6433
108,0.3182,0.318,0.246,3.3533
109,0.3216,0.322,0.296,4.362
110,0.3261,0.326,0.312,3.3562
111,0.3295,0.329,0.312,3.0286
112,0.3326,0.333,0.312,3.2372
113,0.3359,0.336,0.312,3.5778
114,0.3395,0.34,0.312,2.8139
115,0.3424,0.342,0.312,3.5463
116,0.346,0.346,0.312,3.6445
117,0.3497,0.35,0.312,3.6711
118,0.3534,0.353,0.312,3.7373
119,0.3572,0.357,0.312,3.3677
120,0.3606,0.361,0.312,2.8267
121,0.3635,0.364,0.312,2.8386
122,0.3664,0.366,0.312,2.7683
123,0.3692,0.369,0.312,2.6745
124,0.3719,0.372,0.312,2.6637
125,0.3746,0.375,0.312,2.5497
126,0.3772,0.377,0.312,2.6911
127,0.3799,0.38,0.312,2.3347
128,0.3823,0.382,0.312,2.3153
129,0.3847,0.385,0.312,2.2703
130,0.387,0.387,0.312,2.296
131,0.3893,0.389,0.312,3.0583
132,0.3924,0.392,0.312,3.3991
133,0.3959,0.396,0.362,4.0397
134,0.4,0.4,0.389,3.4765
135,0.4036,0.404,0.389,3.2017
136,0.4068,0.407,0.389,3.5185
137,0.4104,0.41,0.389,3.6771
138,0.4142,0.414,0.389,3.3164
139,0.4175,0.418,0.389,3.1211
140,0.4207,0.421,0.389,3.4427
141,0.4242,0.424,0.389,3.3854
142,0.4276,0.428,0.389,3.1267
143,0.4308,0.431,0.389,3.8509
144,0.4347,0.435,0.389,3.4769
145,0.4383,0.438,0.389,3.4779
146,0.4418,0.442,0.389,3.3302
147,0.4452,0.445,0.389,2.8504
148,0.4481,0.448,0.389,2.954
149,0.451,0.451,0.389,2.3392
150,0.4534,0.453,0.389,2.3321
151,0.4558,0.456,0.389,2.4493
152,0.4583,0.458,0.389,2.3998
153,0.4607,0.461,0.389,2.3383
154,0.4631,0.463,0.389,2.3849
155,0.4655,0.465,0.389,2.3266
156,0.4678,0.468,0.389,2.4194
157,0.4703,0.47,0.389,2.4504
158,0.4728,0.473,0.389,2.2903
159,0.4751,0.475,0.389,2.6978
160,0.4778,0.478,0.389,3.5039
161,0.4814,0.481,0.389,3.6261
162,0.4851,0.485,0.439,3.7756
163,0.489,0.489,0.475,3.3721
164,0.4924,0.492,0.475,3.6091
165,0.4961,0.496,0.475,3.6165
166,0.4997,0.5,0.475,4.1698
167,0.5039,0.504,0.475,2.9649
168,0.5069,0.507,0.475,3.0006
169,0.51,0.51,0.475,3.4844
170,0.5135,0.513,0.475,3.3936
171,0.5169,0.517,0.475,3.1149
172,0.5201,0.52,0.475,3.4443
173,0.5235,0.524,0.475,3.0663
174,0.5266,0.527,0.475,3.1201
175,0.5298,0.53,0.475,3.1479
176,0.533,0.533,0.475,3.1324
177,0.5361,0.536,0.475,3.2942
178,0.5395,0.539,0.475,3.3958
179,0.5429,0.543,0.475,3.0149
180,0.5459,0.546,0.475,3.1073
181,0.5491,0.549,0.475,3.2426
182,0.5523,0.552,0.475,2.4624
183,0.5548,0.555,0.475,2.5125
184,0.5574,0.557,0.475,2.2369
185,0.5596,0.56,0.475,2.2652
186,0.5619,0.562,0.475,2.3865
187,0.5643,0.564,0.475,2.2485
188,0.5666,0.567,0.475,2.2343
189,0.5689,0.569,0.475,2.2314
190,0.5711,0.571,0.475,2.6464
191,0.5738,0.574,0.475,2.5006
192,0.5764,0.576,0.475,2.8828
193,0.5793,0.579,0.475,3.4429
194,0.5828,0.583,0.475,3.688
195,0.5866,0.587,0.525,3.3355
196,0.59,0.59,0.576,3.4567
197,0.5935,0.594,0.576,3.3707
198,0.597,0.597,0.576,3.552
199,0.6006,0.601,0.576,3.1643
200,0.6038,0.604,0.576,3.6219
201,0.6076,0.608,0.576,3.3163
202,0.611,0.611,0.576,3.5014
203,0.6145,0.615,0.576,3.7278
204,0.6183,0.618,0.576,3.0479
205,0.6214,0.621,0.576,3.3042
206,0.6248,0.625,0.576,3.1286
207,0.6279,0.628,0.576,3.1128
208,0.6311,0.631,0.576,3.612
209,0.6348,0.635,0.576,3.188
210,0.638,0.638,0.576,3.2324
211,0.6413,0.641,0.576,3.5501
212,0.6449,0.645,0.576,3.2111
213,0.6481,0.648,0.576,3.5498
214,0.6517,0.652,0.576,3.1516
215,0.6549,0.655,0.576,3.2517
216,0.6582,0.658,0.576,2.8238
217,0.661,0.661,0.576,3.192
218,0.6642,0.664,0.576,2.8898
219,0.6672,0.667,0.576,2.5432
220,0.6697,0.67,0.576,2.2973
221,0.6721,0.672,0.576,2.2636
222,0.6744,0.674,0.576,2.2805
223,0.6767,0.677,0.576,2.3271
224,0.679,0.679,0.576,2.4703
225,0.6815,0.682,0.576,2.3723
226,0.6839,0.684,0.576,2.2827
227,0.6862,0.686,0.576,2.4247
228,0.6887,0.689,0.576,2.3801
229,0.6911,0.691,0.576,2.6486
230,0.6938,0.694,0.576,3.3142
231,0.6972,0.697,0.576,3.6882
232,0.701,0.701,0.626,3.2562
233,0.7043,0.704,0.676,3.867
234,0.7082,0.708,0.691,3.1186
235,0.7114,0.711,0.691,3.2871
236,0.7147,0.715,0.691,3.3116
237,0.7181,0.718,0.691,3.3382
238,0.7215,0.722,0.691,3.5737
239,0.7252,0.725,0.691,3.5629
240,0.7288,0.729,0.691,3.3157
241,0.7321,0.732,0.691,3.3193
242,0.7355,0.735,0.691,3.3132
243,0.7388,0.739,0.691,3.3379
244,0.7422,0.742,0.691,3.2645
245,0.7455,0.746,0.691,2.9257
246,0.7485,0.748,0.691,3.0851
247,0.7516,0.752,0.691,3.4296
248,0.755,0.755,0.691,3.3295
249,0.7584,0.758,0.691,2.9232
250,0.7614,0.761,0.691,3.3538
251,0.7648,0.765,0.691,2.8345
252,0.7677,0.768,0.691,3.2084
253,0.7709,0.771,0.691,3.2148
254,0.7741,0.774,0.691,3.2017
255,0.7774,0.777,0.691,3.335
256,0.7807,0.781,0.691,3.4589
257,0.7842,0.784,0.691,2.8139
258,0.7871,0.787,0.691,3.4569
259,0.7906,0.791,0.691,3.0308
260,0.7936,0.794,0.691,3.367
261,0.797,0.797,0.691,3.1735
262,0.8003,0.8,0.691,2.4662
263,0.8027,0.803,0.691,2.2974
264,0.8051,0.805,0.691,2.6366
265,0.8077,0.808,0.691,2.5209
266,0.8103,0.81,0.691,2.4354
267,0.8128,0.813,0.691,2.4005
268,0.8152,0.815,0.691,2.4808
269,0.8177,0.818,0.691,2.2467
270,0.82,0.82,0.691,2.4048
271,0.8224,0.822,0.691,2.5259
272,0.825,0.825,0.691,3.0606
273,0.8281,0.828,0.691,3.4027
274,0.8316,0.832,0.691,3.7382
275,0.8354,0.835,0.741,3.6007
276,0.8391,0.839,0.791,4.0992
277,0.8433,0.843,0.825,3.7605
278,0.8472,0.847,0.825,3.1844
279,0.8505,0.85,0.825,3.5089
280,0.854,0.854,0.825,3.361
281,0.8575,0.857,0.825,3.5235
282,0.8611,0.861,0.825,3.4538
283,0.8646,0.865,0.825,3.2732
284,0.8679,0.868,0.825,3.528
285,0.8715,0.872,0.825,2.8763
286,0.8744,0.874,0.825,3.0663
287,0.8775,0.878,0.825,3.1671
288,0.8808,0.881,0.825,3.2726
289,0.8841,0.884,0.825,3.391
290,0.8875,0.888,0.825,2.9207
291,0.8905,0.89,0.825,3.1876
292,0.8937,0.894,0.825,3.3112
293,0.897,0.897,0.825,3.5431
294,0.9006,0.901,0.825,3.2877
295,0.9039,0.904,0.825,3.2271
296,0.9072,0.907,0.825,3.4994
297,0.9108,0.911,0.825,3.309
298,0.9141,0.914,0.825,3.5965
299,0.9177,0.918,0.825,3.2451
300,0.921,0.921,0.825,3.5091
301,0.9246,0.925,0.825,3.679
302,0.9283,0.928,0.825,3.4332
303,0.9318,0.932,0.825,2.8674
304,0.9347,0.935,0.825,3.2419
305,0.938,0.938,0.825,3.6671
306,0.9417,0.942,0.825,3.3647
307,0.9451,0.945,0.825,3.3206
308,0.9484,0.948,0.825,3.2177
309,0.9517,0.952,0.825,2.725
310,0.9544,0.954,0.825,2.3152
311,0.9568,0.957,0.825,2.5126
312,0.9593,0.959,0.825,2.5424
313,0.9619,0.962,0.825,2.2933
314,0.9642,0.964,0.825,2.3048
315,0.9665,0.967,0.825,2.4026
316,0.969,0.969,0.825,2.5037
317,0.9715,0.972,0.825,2.6105
318,0.9742,0.974,0.825,2.3357
319,0.9765,0.977,0.825,2.6024
320,0.9792,0.979,0.825,3.781
321,0.983,0.983,0.825,4.1072
322,0.9872,0.987,0.875,3.6957
323,0.991,0.991,0.924,3.9918
324,0.9951,0.995,0.924,4.0938
325,0.9993,0.999,0.977,3.4861
326,1.0028,1.003,0.977,3.2039
327,1.0061,1.006,0.977,3.3994
328,1.0096,1.01,0.977,3.3132
329,1.013,1.013,0.977,3.2388
330,1.0163,1.016,0.977,3.5934
331,1.02,1.02,0.977,3.4198
332,1.0235,1.024,0.977,3.3579
333,1.0269,1.027,0.977,3.3929
334,1.0304,1.03,0.977,3.5657
335,1.034,1.034,0.977,3.9799
336,1.0381,1.038,0.977,3.9091
337,1.0421,1.042,0.977,2.9735
338,1.0451,1.045,0.977,3.3237
339,1.0485,1.049,0.977,3.5181
340,1.0521,1.052,0.977,2.9727
341,1.0551,1.055,0.977,3.6053
342,1.0588,1.059,0.977,3.6086
343,1.0624,1.062,0.977,3.3562
344,1.0658,1.066,0.977,3.2102
345,1.0691,1.069,0.977,3.0377
346,1.0721,1.072,0.977,3.0114
347,1.0752,1.075,0.977,3.4533
348,1.0787,1.079,0.977,2.8028
349,1.0815,1.082,0.977,3.0701
350,1.0846,1.085,0.977,2.6334
351,1.0873,1.087,0.977,3.1768
352,1.0905,1.091,0.977,3.3588
353,1.0939,1.094,0.977,3.6189
354,1.0976,1.098,0.977,3.4858
355,1.1011,1.101,0.977,3.2097
356,1.1043,1.104,0.977,2.8018
357,1.1072,1.107,0.977,3.2925
358,1.1105,1.11,0.977,2.8003
359,1.1133,1.113,0.977,3.092
360,1.1164,1.116,0.977,3.0499
361,1.1195,1.12,0.977,3.0875
362,1.1226,1.123,0.977,3.1111
363,1.1258,1.126,0.977,2.5174
364,1.1283,1.128,0.977,2.356
365,1.1307,1.131,0.977,2.3652
366,1.1331,1.133,0.977,2.6765
367,1.1358,1.136,0.977,2.6719
368,1.1385,1.139,0.977,2.4409
369,1.141,1.141,0.977,2.3445
370,1.1434,1.143,0.977,2.4512
371,1.1458,1.146,0.977,2.5342
372,1.1484,1.148,0.977,2.5183
