elapsed_sec,latency_ms,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,cache_action_pre_query,cache_action_post_query
5e-06,6.9878,0.0,70.977345,43.0,,
0.960734,1.77296,0.0,70.977345,43.0,,
0.962528,1.583898,0.0,70.977345,43.0,,
0.964122,1.307265,0.0,70.977345,43.0,,
0.965438,1.406636,0.0,70.977345,43.0,,
0.966853,1.242154,0.0,70.977345,43.0,,
0.968103,1.239844,0.0,70.977345,43.0,,
0.96935,1.236794,0.0,70.977345,43.0,,
0.970594,1.260824,0.0,70.977345,43.0,,
0.971863,1.247914,0.0,70.977345,43.0,,
0.973118,1.192764,0.0,70.965429,43.0,,
0.974406,1.194793,0.0,70.965429,43.0,,
0.975609,1.176003,0.0,70.965429,43.0,,
0.976792,1.109773,0.0,70.965429,43.0,,
0.97791,1.186603,0.0,70.965429,43.0,,
0.979104,1.152773,0.0,70.965429,43.0,,
0.980264,1.304465,0.0,70.965429,43.0,,
0.981576,1.193404,0.0,70.965429,43.0,,
0.982777,1.176683,0.0,70.965429,43.0,,
0.983961,1.202704,0.0,70.965429,43.0,,
0.985171,1.178444,0.0,70.966002,43.0,,
0.986434,1.133083,0.0,70.966002,43.0,,
0.987575,1.225884,0.0,70.966002,43.0,,
0.988808,1.083162,0.0,70.966002,43.0,,
0.989899,1.195234,0.0,70.966002,43.0,,
0.991102,1.225724,0.0,70.966002,43.0,,
0.992335,1.171984,0.0,70.966002,43.0,,
0.993515,1.109492,0.0,70.966002,43.0,,
0.994632,1.279254,0.0,70.966002,43.0,,
0.995919,1.102123,0.0,70.966002,43.0,,
0.997029,1.156603,0.0,70.966767,43.0,,
0.998269,1.153183,0.0,70.966767,43.0,,
0.999429,1.249834,0.0,70.966767,43.0,,
1.000687,1.072932,0.0,70.966767,43.0,,
1.001767,1.161424,0.0,70.966767,43.0,,
1.002936,1.138143,0.0,70.966767,43.0,,
1.004082,1.164083,0.0,70.966767,43.0,,
1.005253,1.112833,0.0,70.966767,43.0,,
1.006373,1.237264,0.0,70.966767,43.0,,
1.007618,1.101243,0.0,70.966767,43.0,,
1.008727,1.153473,0.0,70.96715,43.0,,
1.009967,1.262605,0.0,70.96715,43.0,,
1.011238,1.096612,0.0,70.96715,43.0,,
1.012342,1.090043,0.0,70.96715,43.0,,
1.013439,1.136553,0.0,70.96715,43.0,,
1.014584,1.121333,0.0,70.96715,43.0,,
1.015712,1.167664,0.0,70.96715,43.0,,
1.016887,1.082042,0.0,70.96715,43.0,,
1.017976,1.120003,0.0,70.96715,43.0,,
1.019104,1.099853,0.0,70.96715,43.0,,
1.020211,1.097922,0.0,70.96715,43.0,,
1.970369,1.506388,0.0,70.96715,43.0,,
1.97189,1.325525,0.0,70.96715,43.0,,
1.973228,1.301285,0.0,70.96715,43.0,,
