elapsed_sec,latency_ms,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,cache_action_pre_query,cache_action_post_query
8e-06,10.461297,0.0,70.964,0.000205,on_start,
0.666311,5.782654,0.0,70.964,0.000205,,
0.672122,4.42096,0.0,70.964,0.000205,,
0.676557,4.260917,0.0,70.964,0.000205,,
0.680829,3.584979,0.0,70.964,0.000205,,
0.684425,3.887303,0.0,70.964,0.000205,,
0.688323,3.913294,0.0,70.964,0.000205,,
0.692247,3.62732,0.0,70.964,0.000205,,
0.695884,3.735742,0.0,70.964,0.000205,,
0.69963,3.756412,0.0,70.964,0.000205,,
0.703397,3.251767,0.0,70.974526,0.000205,,
0.706744,3.733051,0.0,70.974526,0.000205,,
0.710486,3.512319,0.0,70.974526,0.000205,,
0.714008,3.573819,0.0,70.974526,0.000205,,
0.717592,3.694531,0.0,70.974526,0.000205,,
0.721297,3.354967,0.0,70.974526,0.000205,,
0.72466,3.440429,0.0,70.974526,0.000205,,
0.728111,3.255756,0.0,70.974526,0.000205,,
0.731375,3.56763,0.0,70.974526,0.000205,,
0.734953,3.55554,0.0,70.974526,0.000205,,
0.738517,3.59895,0.0,70.973883,0.000205,,
0.742229,3.56971,0.0,70.973883,0.000205,,
0.745809,3.239026,0.0,70.973883,0.000205,,
0.749058,3.187655,0.0,70.973883,0.000205,,
0.752254,2.894683,0.0,70.973883,0.000205,,
0.755158,3.237886,0.0,70.973883,0.000205,,
0.758404,3.434188,0.0,70.973883,0.000205,,
0.761848,3.460149,0.0,70.973883,0.000205,,
0.765319,3.245656,0.0,70.973883,0.000205,,
0.768574,3.271467,0.0,70.973883,0.000205,,
0.771855,3.415648,0.0,70.974639,0.000205,,
0.77537,3.201536,0.0,70.974639,0.000205,,
0.778581,3.257626,0.0,70.974639,0.000205,,
0.781852,3.59428,0.0,70.974639,0.000205,,
0.785456,3.057275,0.0,70.974639,0.000205,,
0.788522,3.64248,0.0,70.974639,0.000205,,
0.792174,3.184346,0.0,70.974639,0.000205,,
0.795367,3.017664,0.0,70.974639,0.000205,,
0.798393,3.213536,0.0,70.974639,0.000205,,
0.801615,3.475798,0.0,70.974639,0.000205,,
0.805104,3.243866,0.0,70.974699,0.000205,,
0.808425,3.273756,0.0,70.974699,0.000205,,
0.811707,3.198546,0.0,70.974699,0.000205,,
0.814915,2.7234,0.0,70.974699,0.000205,,
0.817647,3.443579,0.0,70.974699,0.000205,,
0.8211,3.020654,0.0,70.974699,0.000205,,
0.824129,3.224936,0.0,70.974699,0.000205,,
0.827364,3.128825,0.0,70.974699,0.000205,,
0.830501,2.828281,0.0,70.974699,0.000205,,
0.833337,2.866082,0.0,70.974699,0.000205,,
0.83621,2.828222,0.0,70.974763,0.00489,,
1.483991,4.262847,0.0,70.974763,0.00489,,
1.488271,3.54619,0.0,70.974763,0.00489,,
1.491829,3.437768,0.0,70.974763,0.00489,,
1.495277,2.929453,0.0,70.974763,0.00489,,
1.498216,2.946483,0.0,70.974763,0.00489,,
1.501171,3.125275,0.0,70.974763,0.00489,,
