elapsed_sec,latency_ms,target_pressure_pct,actual_pressure_pct
0.926527,2.806432,0.0,10.739651
0.931096,2.638181,0.0,10.739651
0.935747,2.536389,0.0,10.739651
0.940455,2.41443,0.0,10.739651
0.945041,2.386513,0.0,10.739651
0.949571,2.405304,0.0,10.739651
0.954081,2.438096,0.0,10.739651
0.958657,2.324596,0.0,10.739651
0.963189,2.768973,0.0,10.739651
0.967903,2.406096,0.0,10.739651
0.972456,2.564264,0.0,10.739651
0.976989,2.512139,0.0,10.739651
0.981556,2.495055,0.0,10.739651
0.986295,2.597889,0.0,10.739651
0.990915,2.451847,0.0,10.739651
0.995529,2.529305,0.0,10.739651
1.000081,2.378012,0.0,10.739651
1.004638,2.455347,0.0,10.739651
1.009351,2.355388,0.0,10.739651
1.013989,2.393346,0.0,10.739651
1.018687,2.358804,0.0,10.739651
1.023717,2.394846,0.0,10.739651
1.029582,2.472888,0.0,10.739651
1.036556,2.437722,0.0,10.739651
1.042346,2.403638,0.0,10.739651
1.047506,2.501638,0.0,10.739651
1.052433,2.569347,0.0,10.739651
1.057235,2.670181,0.0,10.739651
1.061948,2.632389,0.0,10.739651
1.067039,2.598097,0.0,10.739651
1.072021,2.621723,0.0,10.739651
1.076853,2.664306,0.0,10.739651
1.081997,2.770848,0.0,10.739651
1.087346,2.405179,0.0,10.739651
1.092273,2.49168,0.0,10.739651
1.097351,2.329429,0.0,10.739651
1.102491,2.366304,0.0,10.739651
1.107365,2.359388,0.0,10.739651
1.112017,2.838765,0.0,10.739651
1.116835,2.758223,0.0,10.739651
1.121509,2.47493,0.0,10.739651
1.126167,2.534972,0.0,10.739651
1.130697,2.505347,0.0,10.739651
1.135483,2.391388,0.0,10.739651
1.140099,2.394138,0.0,10.739651
1.144644,2.80189,0.0,10.739651
1.1492,2.644555,0.0,10.739651
1.153704,2.446221,0.0,10.739651
1.158314,2.391971,0.0,10.739651
1.162924,2.288137,0.0,10.739651
1.167596,2.434347,0.0,10.739651
1.172194,2.385554,0.0,10.739651
1.176816,2.53893,0.0,10.739651
1.181422,2.357471,0.0,10.739651
1.186121,2.496596,0.0,10.739651
1.190757,2.559555,0.0,10.739651
1.195276,2.340763,0.0,10.739651
1.199864,2.510972,0.0,10.739651
1.204359,2.481096,0.0,10.739651
1.20899,2.573806,0.0,10.739651
1.213522,2.48218,0.0,10.739651
1.2183,2.488305,0.0,10.739651
1.222996,2.563597,0.0,10.739651
1.227577,2.385138,0.0,10.739651
1.23215,2.491472,0.0,10.739651
1.236647,2.431471,0.0,10.739651
1.241206,2.424263,0.0,10.739651
1.245769,2.316095,0.0,10.739651
1.250306,2.439304,0.0,10.739651
1.254868,2.392138,0.0,10.739651
1.25949,2.527805,0.0,10.739651
1.264143,2.733264,0.0,10.739651
1.268872,2.386638,0.0,10.739651
1.27358,2.475305,0.0,10.739651
1.278171,2.459055,0.0,10.739651
1.282786,2.411054,0.0,10.739651
1.287426,2.408638,0.0,10.739651
1.292033,2.446679,0.0,10.739651
1.296542,2.551305,0.0,10.739651
1.301301,2.474221,0.0,10.739651
1.30595,2.379638,0.0,10.739651
1.310645,2.392304,0.0,10.739651
1.315241,2.390263,0.0,10.739651
1.319773,2.373221,0.0,10.739651
1.324434,2.567597,0.0,10.739651
1.329042,2.626514,0.0,10.739651
1.333717,2.728515,0.0,10.739651
1.338455,2.554388,0.0,10.739651
1.343117,2.461846,0.0,10.739651
1.347776,2.488805,0.0,10.739651
1.352371,2.505513,0.0,10.739651
1.356937,2.526347,0.0,10.739651
1.36143,2.436805,0.0,10.739651
1.366006,2.40293,0.0,10.739651
1.370571,2.43668,0.0,10.739651
1.375128,2.323721,0.0,10.739651
1.37966,2.356888,0.0,10.739651
1.384212,2.529638,0.0,10.739651
1.388869,2.446805,0.0,10.739651
1.393471,2.548013,0.0,10.739651
1.397985,2.631556,0.0,10.739651
1.402585,2.772057,0.0,10.739651
1.407103,2.488055,0.0,10.739651
1.411708,2.600389,0.0,10.739651
1.416231,2.593723,0.0,10.739651
1.420962,2.504388,0.0,10.739651
1.425483,2.440929,0.0,10.739651
1.430139,2.490888,0.0,10.739651
1.434624,2.448804,0.0,10.739651
1.439113,2.536222,0.0,10.739651
6.328187,56.572135,40.0,35.364968
6.382584,30.944207,40.0,35.364968
6.389986,19.620813,40.0,35.364968
6.396807,13.828782,40.0,35.364968
6.402892,16.385212,40.0,35.364968
6.409686,14.675079,40.0,35.364968
6.415768,13.349154,40.0,35.364968
6.421793,14.86937,40.0,35.364968
6.429399,14.587536,40.0,35.364968
6.437194,14.495327,40.0,35.364968
6.445361,13.248112,40.0,35.364968
6.454265,10.802557,40.0,35.364968
6.46191,9.106257,40.0,35.364968
6.467944,11.304852,40.0,35.364968
6.476543,9.418259,40.0,35.364968
6.48392,10.574681,40.0,35.364968
6.491751,14.108992,40.0,35.364968
6.498351,14.460327,40.0,35.364968
6.505525,8.259627,40.0,35.364968
6.512972,10.195346,40.0,35.364968
6.520273,8.705172,40.0,35.364968
6.526221,10.479264,40.0,35.364968
6.532924,10.044262,40.0,35.364968
6.5397,9.687219,40.0,35.364968
6.546256,14.519202,40.0,35.364968
6.552802,8.411545,40.0,35.364968
6.559536,10.220346,40.0,35.364968
6.566674,10.00297,40.0,35.364968
6.573756,7.907459,40.0,35.364968
6.581193,12.369274,40.0,35.364968
6.587584,9.690969,40.0,35.364968
6.595242,11.271935,40.0,35.364968
6.602548,7.600666,40.0,35.364968
6.609039,9.213466,40.0,35.364968
6.616056,8.170044,40.0,35.364968
6.623418,10.029929,40.0,35.364968
6.6302,9.341341,40.0,35.364968
6.637479,7.676041,40.0,35.364968
6.64379,7.098246,40.0,35.364968
6.649687,9.128048,40.0,35.364968
6.655887,9.397216,40.0,35.364968
6.6614,7.713541,40.0,35.364968
6.667773,7.511998,40.0,35.364968
6.674841,10.990808,40.0,35.364968
6.683123,8.238044,40.0,35.364968
6.690887,9.747802,40.0,35.364968
6.697687,6.657577,40.0,35.364968
6.704897,8.115918,40.0,35.364968
6.712755,5.865406,40.0,35.364968
6.720441,6.770953,40.0,35.364968
6.728866,7.332914,40.0,35.364968
6.735829,7.944918,40.0,35.364968
6.7437,5.745031,40.0,35.364968
6.751311,6.224575,40.0,35.364968
6.759096,7.218913,40.0,35.364968
6.765851,7.284372,40.0,35.364968
6.772782,9.226133,40.0,35.364968
6.780234,5.451362,40.0,35.364968
6.788788,9.106091,40.0,35.364968
6.797531,8.368295,40.0,35.364968
6.805737,8.084377,40.0,35.364968
6.8125,8.661213,40.0,35.364968
6.819999,7.182704,40.0,35.364968
6.827553,9.795927,40.0,35.364968
6.835477,7.610457,40.0,35.364968
6.843495,8.332211,40.0,35.364968
6.850321,9.775052,40.0,35.364968
6.857411,7.087162,40.0,35.364968
6.8643,8.301711,40.0,35.364968
6.872752,5.929115,40.0,35.364968
6.881258,9.10459,40.0,35.364968
6.888368,7.497332,40.0,35.364968
6.895721,7.452123,40.0,35.364968
6.903476,7.072162,40.0,35.364968
6.911167,5.970699,40.0,35.364968
6.922231,7.523415,40.0,35.364968
6.932702,7.908125,40.0,35.364968
6.943584,7.484332,40.0,35.364968
6.953797,10.288846,40.0,35.364968
6.962628,5.567863,40.0,35.364968
6.973114,6.312908,40.0,35.364968
6.982976,8.038876,40.0,35.364968
6.993138,6.871329,40.0,35.364968
7.00152,7.078455,40.0,35.364968
7.01343,7.265997,40.0,35.364968
7.023982,7.443248,40.0,35.364968
7.036663,6.687077,40.0,35.364968
7.049381,6.133783,40.0,35.364968
7.058014,6.1327,40.0,35.364968
7.065488,6.939537,40.0,35.364968
7.072261,10.67589,40.0,35.364968
7.078582,7.614249,40.0,35.364968
7.086507,6.706077,40.0,35.364968
7.095235,5.738364,40.0,35.364968
7.103041,6.063157,40.0,35.364968
7.111713,7.513165,40.0,35.364968
7.118576,5.813823,40.0,35.364968
7.125757,5.630446,40.0,35.364968
7.1334,5.750364,40.0,35.364968
7.141604,6.282033,40.0,35.364968
7.150277,5.701072,40.0,35.364968
7.158104,5.707156,40.0,35.364968
7.165242,4.807692,40.0,35.364968
7.173003,6.698536,40.0,35.364968
7.181142,7.319372,40.0,35.364968
7.188504,5.644822,40.0,35.364968
7.196133,5.975365,40.0,35.364968
7.205014,6.1472,40.0,35.364968
7.213574,9.381383,40.0,35.364968
7.221526,5.836656,40.0,35.364968
7.231338,5.040652,40.0,35.364968
7.241988,5.40407,40.0,35.364968
7.252824,5.629571,40.0,35.364968
7.261963,9.02909,40.0,35.364968
7.269508,5.145986,40.0,35.364968
7.277851,5.048443,40.0,35.364968
7.285351,6.326992,40.0,35.364968
7.292892,6.402993,40.0,35.364968
7.299882,9.787927,40.0,35.364968
7.307353,5.60303,40.0,35.364968
7.314786,5.740156,40.0,35.364968
7.322352,5.503863,40.0,35.364968
7.329015,5.266195,40.0,35.364968
7.336857,7.23933,40.0,35.364968
7.344153,5.17536,40.0,35.364968
7.3517,4.784609,40.0,35.364968
7.358686,4.150855,40.0,35.364968
7.364908,5.402862,40.0,35.364968
7.372999,6.139699,40.0,35.364968
7.379952,7.356247,40.0,35.364968
7.386944,5.417112,40.0,35.364968
7.394035,6.284617,40.0,35.364968
7.401667,4.842985,40.0,35.364968
7.409687,5.530154,40.0,35.364968
7.417242,6.266325,40.0,35.364968
7.424725,6.79237,40.0,35.364968
7.43261,8.652129,40.0,35.364968
7.439794,5.613697,40.0,35.364968
7.446527,5.449195,40.0,35.364968
7.453923,4.951193,40.0,35.364968
7.461497,5.163194,40.0,35.364968
7.468386,5.208278,40.0,35.364968
7.475245,8.340128,40.0,35.364968
7.482145,4.687274,40.0,35.364968
7.489377,5.526738,40.0,35.364968
7.496209,4.95236,40.0,35.364968
7.502358,5.68878,40.0,35.364968
7.510248,7.30683,40.0,35.364968
7.517911,7.368581,40.0,35.364968
7.525936,9.169882,40.0,35.364968
7.533013,12.4844,40.0,35.364968
7.540709,7.663124,40.0,35.364968
7.54855,7.291247,40.0,35.364968
7.557207,9.696301,40.0,35.364968
7.564144,6.884495,40.0,35.364968
7.571945,5.926323,40.0,35.364968
7.579191,5.122444,40.0,35.364968
7.586223,5.900323,40.0,35.364968
7.592978,5.891448,40.0,35.364968
7.600224,6.42141,40.0,35.364968
7.608135,5.093485,40.0,35.364968
7.616164,5.678363,40.0,35.364968
7.622413,5.340653,40.0,35.364968
7.630195,4.922609,40.0,35.364968
7.637762,5.68478,40.0,35.364968
7.645777,5.244862,40.0,35.364968
7.652725,6.441784,40.0,35.364968
7.660573,5.866448,40.0,35.364968
7.668609,5.278236,40.0,35.364968
7.675483,4.95386,40.0,35.364968
7.683485,4.475899,40.0,35.364968
7.691081,6.174741,40.0,35.364968
7.700038,4.926318,40.0,35.364968
7.707521,5.943573,40.0,35.364968
7.713888,6.171991,40.0,35.364968
7.720879,6.01924,40.0,35.364968
7.727533,5.225111,40.0,35.364968
7.733422,5.22032,40.0,35.364968
7.740003,4.571524,40.0,35.364968
7.746742,4.860484,40.0,35.364968
7.753091,6.972496,40.0,35.364968
7.759872,5.814489,40.0,35.364968
7.766193,4.32794,40.0,35.364968
7.77242,8.218585,40.0,35.364968
7.778719,4.879776,40.0,35.364968
7.784934,4.189605,40.0,35.364968
7.79217,5.519696,40.0,35.364968
7.800276,6.3067,40.0,35.364968
7.807973,4.616941,40.0,35.364968
7.815093,6.423409,40.0,35.364968
7.822341,6.773495,40.0,35.364968
7.831523,6.535993,40.0,35.364968
7.839373,5.405696,40.0,35.364968
7.847036,5.66728,40.0,35.364576
7.855697,5.258944,40.0,35.364576
7.864329,5.604446,40.0,35.364576
7.874836,4.440482,40.0,35.364576
7.882822,5.663447,40.0,35.364576
7.890983,6.537785,40.0,35.364576
7.898422,5.418612,40.0,35.364576
12.894287,36.031274,60.0,47.603888
12.949738,21.441114,60.0,47.603888
12.957445,22.044492,60.0,47.603888
12.964459,15.890334,60.0,47.603888
12.971055,16.689296,60.0,47.603888
12.976918,13.344404,60.0,47.603888
12.98367,14.315493,60.0,47.603888
12.991284,11.707562,60.0,47.603888
12.997302,12.91411,60.0,47.603888
13.003742,12.435149,60.0,47.603888
13.009625,12.046689,60.0,47.603888
13.015988,11.452936,60.0,47.603888
13.022375,9.985761,60.0,47.603888
13.028272,8.269544,60.0,47.603888
13.03605,11.419393,60.0,47.603888
13.04308,9.492467,60.0,47.603888
13.049512,10.013803,60.0,47.603888
13.056234,10.658973,60.0,47.603888
13.062811,8.060835,60.0,47.603888
13.069414,7.315872,60.0,47.603888
13.076077,9.609593,60.0,47.603888
13.081856,9.502967,60.0,47.603888
13.089115,7.727374,60.0,47.603888
13.095089,7.503539,60.0,47.603888
13.101374,8.485045,60.0,47.603888
13.108196,7.146204,60.0,47.603888
13.114412,10.171179,60.0,47.603888
13.121377,6.575202,60.0,47.603888
13.12826,8.843714,60.0,47.603888
13.135566,10.109762,60.0,47.603888
13.142023,10.374971,60.0,47.603888
13.149648,8.83613,60.0,47.603888
13.157131,10.669557,60.0,47.603888
13.163545,9.702135,60.0,47.603888
13.169903,9.76751,60.0,47.603888
13.176959,6.465784,60.0,47.603888
13.18357,6.227074,60.0,47.603888
13.189714,6.467243,60.0,47.603888
13.195773,10.058094,60.0,47.603888
13.202952,9.620051,60.0,47.60543
13.209391,8.597129,60.0,47.60543
13.21545,9.077714,60.0,47.60543
13.22181,7.568499,60.0,47.60543
13.227877,8.458253,60.0,47.60543
13.234245,4.588358,60.0,47.60543
13.241034,8.255836,60.0,47.60543
13.247696,6.673661,60.0,47.60543
13.254643,10.238013,60.0,47.60543
13.261171,5.321611,60.0,47.60543
13.266824,5.323612,60.0,47.60543
13.273179,5.962656,60.0,47.60543
13.280562,8.826505,60.0,47.60543
13.286766,3.580227,60.0,47.60543
13.292465,7.118996,60.0,47.60543
13.298919,6.239033,60.0,47.60543
13.305569,7.655415,60.0,47.60543
13.311363,7.604915,60.0,47.60543
13.318432,12.367149,60.0,47.60543
13.324682,5.249569,60.0,47.60543
13.331019,10.311388,60.0,47.60543
13.338618,11.687062,60.0,47.60543
13.345107,8.865755,60.0,47.60543
13.350936,7.831833,60.0,47.60543
13.357135,7.01212,60.0,47.60543
13.362773,3.908646,60.0,47.60543
13.368711,6.528868,60.0,47.60543
13.374864,7.570957,60.0,47.60543
13.380919,6.089241,60.0,47.60543
13.386995,5.815864,60.0,47.571841
13.392721,9.981303,60.0,47.571841
13.398507,8.286544,60.0,47.571841
13.405051,3.664561,60.0,47.571841
13.411157,8.101001,60.0,47.571841
13.417057,8.310669,60.0,47.571841
13.423087,6.231408,60.0,47.571841
13.429108,10.300638,60.0,47.571841
13.435701,9.514259,60.0,47.571841
13.441536,6.374867,60.0,47.571841
13.447562,14.283284,60.0,47.571841
13.453682,6.185825,60.0,47.571841
13.4604,4.040521,60.0,47.571841
13.466611,10.74739,60.0,47.571841
13.473747,9.646092,60.0,47.571841
13.480343,8.471587,60.0,47.571841
13.487365,14.763328,60.0,47.571841
13.493318,5.262444,60.0,47.571841
13.49941,7.167621,60.0,47.571841
13.505497,8.918172,60.0,47.571841
13.51165,12.788526,60.0,47.571841
13.517863,4.56619,60.0,47.571841
13.524241,11.912396,60.0,47.571841
13.530649,7.843709,60.0,47.571841
13.537402,6.255366,60.0,47.571841
13.543292,8.58017,60.0,47.571841
13.549448,6.495992,60.0,47.571841
13.555653,10.436639,60.0,47.571841
13.562141,6.932703,60.0,47.571841
13.568208,5.606446,60.0,47.571841
13.574742,6.089783,60.0,47.571841
13.581023,6.791244,60.0,47.571841
13.587326,7.262455,60.0,47.571841
13.594395,6.41245,60.0,47.571841
13.600447,7.942667,60.0,47.571841
13.606966,6.96037,60.0,47.571841
13.613503,7.068163,60.0,47.571841
13.619699,6.398492,60.0,47.571841
13.625403,7.552165,60.0,47.571841
13.631783,8.968465,60.0,47.571841
13.639932,6.217324,60.0,47.571841
13.647171,7.047079,60.0,47.571841
13.653548,7.057204,60.0,47.571841
13.660287,9.461508,60.0,47.571841
13.666542,7.308247,60.0,47.573383
13.67417,7.261955,60.0,47.573383
13.680494,8.467295,60.0,47.573383
13.687745,6.088074,60.0,47.573383
13.694303,7.394497,60.0,47.573383
13.701825,6.219033,60.0,47.573383
13.709579,5.653821,60.0,47.573383
13.7172,4.435857,60.0,47.573383
13.724619,4.975693,60.0,47.573383
13.732271,5.306986,60.0,47.573383
13.740505,5.67753,60.0,47.573383
13.748698,4.613482,60.0,47.573383
13.759041,4.825026,60.0,47.570959
13.765529,4.523066,60.0,47.572502
13.771855,4.610149,60.0,47.572502
13.777799,5.631321,60.0,47.572502
13.784185,5.675613,60.0,47.572502
13.791622,5.354779,60.0,47.572502
13.797947,5.003985,60.0,47.572502
13.804571,6.307575,60.0,47.572502
13.811146,5.094777,60.0,47.572502
13.81777,4.742942,60.0,47.572502
13.82349,5.003777,60.0,47.572502
13.830566,6.194616,60.0,47.572502
13.837473,5.99924,60.0,47.572502
13.843667,5.571238,60.0,47.572502
13.849989,4.862692,60.0,47.572502
13.856465,4.826859,60.0,47.572502
13.862629,4.548649,60.0,47.572502
13.868959,4.512357,60.0,47.572502
13.875655,5.460529,60.0,47.572502
13.881634,4.387607,60.0,47.572502
13.888225,4.718525,60.0,47.572502
13.894621,4.232606,60.0,47.572502
13.900918,3.784603,60.0,47.572502
13.907018,4.764525,60.0,47.572502
13.912956,4.541899,60.0,47.572502
13.91934,4.932484,60.0,47.572502
13.925493,4.577274,60.0,47.572502
13.931514,4.7214,60.0,47.572502
13.937798,4.54369,60.0,47.572502
13.943795,4.715733,60.0,47.572502
13.949774,4.737233,60.0,47.572502
13.955942,4.483399,60.0,47.572502
13.962305,4.548274,60.0,47.572502
13.968492,4.868859,60.0,47.572502
13.974442,4.344773,60.0,47.572502
13.980244,4.184939,60.0,47.572502
13.986583,4.565524,60.0,47.572502
13.992401,5.645238,60.0,47.572502
13.998474,5.353445,60.0,47.572502
14.0043,4.583108,60.0,47.572502
14.010395,4.660149,60.0,47.572502
14.016285,4.48019,60.0,47.572502
14.022436,4.862942,60.0,47.572502
14.028583,4.726316,60.0,47.572502
14.036119,4.734858,60.0,47.572502
14.043814,4.295689,60.0,47.572502
14.050956,4.825733,60.0,47.572502
14.057378,4.36319,60.0,47.572502
14.063261,4.610774,60.0,47.572502
14.069533,4.611024,60.0,47.572502
14.074954,4.332273,60.0,47.572502
14.081634,4.937943,60.0,47.572502
14.087557,4.66865,60.0,47.572502
14.093621,4.729525,60.0,47.572502
14.099601,4.594066,60.0,47.572502
14.10515,4.398648,60.0,47.572502
14.111253,5.083485,60.0,47.572502
14.117398,4.299731,60.0,47.572502
14.123348,4.537441,60.0,47.572502
14.129362,4.411065,60.0,47.572502
14.13517,4.275439,60.0,47.572502
14.140978,4.316314,60.0,47.572502
14.147289,4.843734,60.0,47.572502
14.153896,4.832443,60.0,47.572502
14.16034,4.345815,60.0,47.572502
14.16708,4.942984,60.0,47.572502
14.173305,5.262278,60.0,47.572502
14.179357,5.044652,60.0,47.572502
14.18534,4.468774,60.0,47.572502
14.191133,4.726983,60.0,47.572502
14.196833,4.664608,60.0,47.572502
14.202677,4.131063,60.0,47.572502
14.208412,4.682192,60.0,47.572502
14.213807,4.146022,60.0,47.572502
14.21997,4.564941,60.0,47.572502
14.225928,4.130856,60.0,47.572502
20.168468,57.383802,75.0,55.990661
20.227838,36.013814,75.0,55.990661
20.236765,27.643478,75.0,55.990661
20.24429,22.121616,75.0,55.990661
20.253539,24.889798,75.0,55.990661
20.262964,18.137262,75.0,55.992203
20.270926,19.461061,75.0,55.992203
20.27989,14.671703,75.0,55.992203
20.288318,20.477775,75.0,55.992203
20.296796,15.14008,75.0,55.992203
20.304749,17.10534,75.0,55.992203
20.311435,16.434545,75.0,55.992203
20.320157,13.470946,75.0,55.992203
20.328208,15.292122,75.0,55.992203
20.336643,19.944021,75.0,55.992203
20.344401,14.78937,75.0,55.992203
20.352976,12.434107,75.0,55.992203
20.361143,17.15134,75.0,55.941819
20.36823,10.496888,75.0,55.941819
20.376288,10.520014,75.0,55.941819
20.384319,14.071324,75.0,55.941819
20.391868,11.786812,75.0,55.941819
20.399673,13.177778,75.0,55.941819
20.408183,12.736401,75.0,55.941819
20.416332,12.472441,75.0,55.941819
20.424396,70.589121,75.0,55.941819
20.433036,42.436098,75.0,55.941819
20.439461,15.121038,75.0,55.941819
20.445844,12.921859,75.0,55.941819
20.454303,16.792172,75.0,55.941819
20.461905,15.224455,75.0,55.941819
20.4711,12.082064,75.0,55.941819
20.479033,13.20657,75.0,55.941819
20.486628,12.035605,75.0,55.941819
20.495162,15.171121,75.0,55.941819
20.502461,12.566858,75.0,55.941819
20.509998,11.780353,75.0,55.941819
20.521177,13.352529,75.0,55.941819
20.529431,17.939886,75.0,55.941819
20.537518,14.180783,75.0,55.941819
20.545325,15.281206,75.0,55.941819
20.552154,15.592999,75.0,55.941819
20.566389,14.168157,75.0,55.941819
20.577178,18.092595,75.0,55.941819
20.585356,12.739442,75.0,55.941819
20.593898,13.075568,75.0,55.941819
20.602321,13.093444,75.0,55.941819
20.609607,19.358268,75.0,55.941819
20.61697,15.630998,75.0,55.941819
20.625838,7.919541,75.0,55.941819
20.638225,7.927333,75.0,55.941819
20.652425,11.713686,75.0,55.941819
20.663929,10.678765,75.0,55.941819
20.675895,8.916464,75.0,55.941819
20.689858,8.166501,75.0,55.941819
20.700222,9.151132,75.0,55.941819
20.709964,10.772723,75.0,55.941819
20.720328,9.26859,75.0,55.941819
20.727976,8.318669,75.0,55.941819
20.736215,9.856302,75.0,55.941819
20.744549,9.388341,75.0,55.941819
20.751817,9.191965,75.0,55.941819
20.759059,11.265018,75.0,55.941819
20.768613,8.819879,75.0,55.941819
20.777168,8.803004,75.0,55.941819
20.785951,12.835401,75.0,55.941819
20.794504,8.619171,75.0,55.941819
20.80275,9.612426,75.0,55.941819
20.810624,9.097382,75.0,55.941819
20.818908,9.214674,75.0,55.941819
20.826518,6.697285,75.0,55.941819
20.834967,6.621868,75.0,55.941819
20.842504,9.107839,75.0,55.941819
20.851198,8.615045,75.0,55.941819
20.857875,6.623702,75.0,55.941819
20.864309,6.945995,75.0,55.941819
20.870667,7.063412,75.0,55.941819
20.877163,5.871322,75.0,55.941819
20.884189,9.295924,75.0,55.941819
20.891352,7.434914,75.0,55.941819
20.897863,5.579446,75.0,55.941819
20.903823,7.390414,75.0,55.941819
20.910157,6.040115,75.0,55.941819
20.91627,6.462326,75.0,55.941819
20.922638,6.92712,75.0,55.941819
20.929277,5.781447,75.0,55.941819
20.935975,6.03474,75.0,55.941819
20.942217,5.755364,75.0,55.941819
20.949291,7.511331,75.0,55.941819
20.955287,6.746078,75.0,55.941819
20.961344,6.685952,75.0,55.941819
20.967711,6.07699,75.0,55.941819
20.974032,6.009698,75.0,55.941819
20.982298,6.015823,75.0,55.941819
20.98816,4.884901,75.0,55.941819
20.994112,5.266819,75.0,55.941819
21.000093,7.975667,75.0,55.941819
21.005825,6.74591,75.0,55.941819
21.012259,5.090235,75.0,55.941819
21.01881,5.764946,75.0,55.941819
21.025544,5.062985,75.0,55.941819
21.033636,4.807901,75.0,55.941819
21.040925,4.336565,75.0,55.941819
21.048644,6.04874,75.0,55.941819
21.056264,5.387862,75.0,55.941819
21.063977,5.03911,75.0,55.941819
21.071739,5.99374,75.0,55.941819
21.07892,6.549451,75.0,55.941819
21.085824,5.701572,75.0,55.941819
21.092126,5.501529,75.0,55.941819
21.098106,4.735317,75.0,55.941819
21.10425,6.065449,75.0,55.941819
21.110225,6.576201,75.0,55.941819
21.116321,6.027782,75.0,55.941819
21.122576,6.932537,75.0,55.941819
21.128429,6.02299,75.0,55.941819
21.134477,6.63291,75.0,55.94062
21.140353,5.605571,75.0,55.94062
21.146341,5.755989,75.0,55.94062
21.152299,6.140032,75.0,55.94062
21.158978,5.375028,75.0,55.94062
21.165477,5.085944,75.0,55.94062
21.172979,6.255908,75.0,55.94062
21.17919,4.701608,75.0,55.94062
21.185319,4.860109,75.0,55.94062
21.191449,5.519196,75.0,55.94062
21.197568,4.816901,75.0,55.94062
21.203451,4.41419,75.0,55.94062
21.209555,6.219616,75.0,55.94062
21.215983,5.784781,75.0,55.94062
21.222391,5.525529,75.0,55.94062
21.228693,7.961333,75.0,55.94062
21.234758,6.419325,75.0,55.94062
