query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
140,0.4578,0.977,0.893,4.586
141,0.4625,0.987,0.893,3.4299
142,0.466,0.994,0.893,3.4292
143,0.4695,1.002,0.893,3.6396
144,0.4732,1.009,0.893,3.5922
145,0.4768,1.017,0.893,3.5475
146,0.4804,1.025,0.893,3.1657
147,0.4837,1.032,0.893,3.5103
148,0.4872,1.039,0.893,3.5374
149,0.4908,1.047,0.893,3.1076
150,0.494,1.054,0.893,3.2471
151,0.4973,1.061,0.893,3.2513
152,0.5007,1.068,0.893,3.4313
153,0.5041,1.075,0.893,3.2697
154,0.5075,1.083,0.893,3.7676
155,0.5113,1.091,0.893,3.3308
156,0.5146,1.098,0.893,3.69
157,0.5183,1.106,0.893,3.7419
158,0.5221,1.114,0.893,3.4375
159,0.5256,1.121,0.893,3.7892
160,0.5294,1.129,0.893,3.4724
161,0.5329,1.137,0.893,3.0561
162,0.536,1.144,0.893,3.0682
163,0.5391,1.15,0.893,2.5734
164,0.5417,1.156,0.893,3.7061
165,0.5455,1.164,0.893,2.906
166,0.5484,1.17,0.893,3.5744
167,0.552,1.178,0.893,2.845
168,0.5549,1.184,0.893,3.1289
169,0.5581,1.191,0.893,3.1874
170,0.5613,1.197,0.893,3.478
171,0.5648,1.205,0.893,3.1835
172,0.568,1.212,0.893,3.3853
173,0.5714,1.219,0.893,2.6082
174,0.5741,1.225,0.893,2.3304
175,0.5764,1.23,0.893,2.3219
176,0.5788,1.235,0.893,2.3585
177,0.5812,1.24,0.893,2.304
178,0.5835,1.245,0.893,2.407
179,0.5859,1.25,0.893,2.3655
180,0.5883,1.255,0.893,2.5336
181,0.5909,1.261,0.893,2.5073
182,0.5934,1.266,0.893,2.5004
183,0.5959,1.271,0.893,2.5383
184,0.5985,1.277,0.893,2.935
185,0.6015,1.283,0.893,3.4748
186,0.6051,1.291,0.943,3.9932
187,0.6092,1.3,0.943,3.7432
188,0.613,1.308,0.993,3.6147
189,0.6167,1.316,1.042,4.0224
190,0.6208,1.324,1.042,4.0816
191,0.625,1.333,1.092,4.7483
192,0.6299,1.344,1.142,3.9328
193,0.634,1.352,1.191,3.5854
194,0.6376,1.36,1.241,3.7097
195,0.6414,1.368,1.241,4.0906
196,0.6456,1.377,1.277,3.5856
197,0.6492,1.385,1.277,3.4075
198,0.6527,1.392,1.277,3.542
199,0.6563,1.4,1.277,3.573
200,0.6599,1.408,1.277,3.8822
201,0.6639,1.416,1.277,3.3743
202,0.6674,1.424,1.277,3.7342
203,0.6712,1.432,1.277,3.4432
204,0.6747,1.439,1.277,3.6352
205,0.6784,1.447,1.277,3.1827
206,0.6816,1.454,1.277,3.1807
207,0.6848,1.461,1.277,3.3479
208,0.6882,1.468,1.277,3.3094
209,0.6916,1.475,1.277,3.6173
210,0.6953,1.483,1.277,3.1009
211,0.6984,1.49,1.277,3.6775
212,0.7021,1.498,1.277,3.359
213,0.7055,1.505,1.277,3.7326
214,0.7093,1.513,1.277,3.62
215,0.713,1.521,1.277,3.2809
216,0.7163,1.528,1.277,3.5078
217,0.7199,1.536,1.277,3.3803
218,0.7233,1.543,1.277,3.337
219,0.7267,1.55,1.277,3.7254
220,0.7305,1.558,1.277,3.2817
221,0.7338,1.565,1.277,3.4125
222,0.7372,1.573,1.277,3.3152
223,0.7406,1.58,1.277,3.7695
224,0.7444,1.588,1.277,3.7388
225,0.7482,1.596,1.277,3.5502
226,0.7518,1.604,1.277,3.6365
227,0.7555,1.612,1.277,3.5822
228,0.7591,1.619,1.277,3.4678
229,0.7626,1.627,1.277,2.7725
230,0.7654,1.633,1.277,3.1177
231,0.7686,1.64,1.277,3.0178
232,0.7716,1.646,1.277,3.5822
233,0.7752,1.654,1.277,3.4399
234,0.7787,1.661,1.277,3.3138
235,0.7821,1.668,1.277,3.3865
236,0.7855,1.676,1.277,3.2974
237,0.7888,1.683,1.277,3.4127
238,0.7923,1.69,1.277,3.6302
239,0.7959,1.698,1.277,3.3811
240,0.7994,1.705,1.277,3.0569
241,0.8024,1.712,1.277,3.0261
242,0.8055,1.718,1.277,2.9743
243,0.8085,1.725,1.277,3.2962
244,0.8118,1.732,1.277,2.5256
245,0.8144,1.737,1.277,3.2135
246,0.8176,1.744,1.277,2.4258
247,0.8201,1.75,1.277,2.4991
248,0.8226,1.755,1.277,2.5835
249,0.8252,1.761,1.277,2.5025
250,0.8278,1.766,1.277,2.4706
251,0.8303,1.771,1.277,2.3662
252,0.8327,1.776,1.277,2.6019
253,0.8353,1.782,1.277,2.6723
254,0.838,1.788,1.277,2.4982
255,0.8406,1.793,1.277,2.5802
256,0.8432,1.799,1.277,2.8097
257,0.846,1.805,1.277,3.5015
258,0.8496,1.812,1.277,4.2246
259,0.8539,1.822,1.327,3.4001
260,0.8574,1.829,1.376,4.0977
261,0.8616,1.838,1.426,4.4805
262,0.8662,1.848,1.426,4.2343
263,0.8705,1.857,1.476,3.6338
264,0.8742,1.865,1.525,4.0899
265,0.8784,1.874,1.575,4.0758
266,0.8826,1.883,1.575,3.8774
267,0.8866,1.891,1.625,4.1084
268,0.8908,1.9,1.675,4.4345
269,0.8954,1.91,1.724,3.9108
270,0.8994,1.919,1.724,3.6074
271,0.9031,1.927,1.799,3.985
272,0.9072,1.935,1.799,3.425
273,0.9107,1.943,1.799,3.7023
274,0.9145,1.951,1.799,3.0792
275,0.9176,1.958,1.799,3.9613
276,0.9216,1.966,1.799,3.7774
277,0.9255,1.974,1.799,3.4501
278,0.929,1.982,1.799,3.4419
279,0.9325,1.989,1.799,3.3219
280,0.9359,1.997,1.799,3.5706
281,0.9395,2.004,1.799,3.6341
282,0.9432,2.012,1.799,3.3957
283,0.9467,2.02,1.799,3.5642
284,0.9503,2.027,1.799,3.8641
285,0.9542,2.036,1.799,3.2212
286,0.9575,2.043,1.799,3.6671
287,0.9612,2.051,1.799,3.3336
288,0.9646,2.058,1.799,3.7499
289,0.9684,2.066,1.799,2.9962
290,0.9715,2.072,1.799,3.8442
291,0.9754,2.081,1.799,3.1717
292,0.9786,2.088,1.799,3.4132
293,0.9821,2.095,1.799,3.1464
294,0.9853,2.102,1.799,3.2348
295,0.9885,2.109,1.799,3.3747
296,0.992,2.116,1.799,3.9627
297,0.996,2.125,1.799,3.1878
298,0.9992,2.132,1.799,3.7315
299,1.003,2.14,1.799,3.221
300,1.0062,2.147,1.799,3.6502
301,1.01,2.155,1.799,3.3948
302,1.0134,2.162,1.799,3.4987
303,1.0169,2.169,1.799,2.5669
304,1.0195,2.175,1.799,3.4384
305,1.023,2.182,1.799,3.0309
306,1.0261,2.189,1.799,3.1176
307,1.0292,2.196,1.799,2.5856
308,1.0318,2.201,1.799,3.0762
309,1.0349,2.208,1.799,2.9575
310,1.0379,2.214,1.799,3.1232
311,1.0411,2.221,1.799,3.2063
312,1.0443,2.228,1.799,3.8983
313,1.0483,2.236,1.799,3.1353
314,1.0515,2.243,1.799,3.1888
315,1.0547,2.25,1.799,3.4469
316,1.0582,2.257,1.799,3.6495
317,1.0618,2.265,1.799,3.6493
318,1.0655,2.273,1.799,3.3806
319,1.069,2.28,1.799,3.2214
320,1.0722,2.287,1.799,3.1315
321,1.0754,2.294,1.799,2.7879
322,1.0782,2.3,1.799,3.2389
323,1.0815,2.307,1.799,3.146
324,1.0846,2.314,1.799,3.104
325,1.0878,2.321,1.799,3.165
326,1.091,2.327,1.799,3.2047
327,1.0942,2.334,1.799,3.1312
328,1.0974,2.341,1.799,3.2665
329,1.1007,2.348,1.799,3.4632
330,1.1042,2.356,1.799,3.2247
331,1.1074,2.363,1.799,3.1187
332,1.1106,2.369,1.799,2.6834
333,1.1133,2.375,1.799,3.264
334,1.1166,2.382,1.799,2.9082
335,1.1195,2.388,1.799,3.8848
336,1.1234,2.397,1.799,2.8198
337,1.1263,2.403,1.799,3.0884
338,1.1294,2.409,1.799,3.281
339,1.1327,2.417,1.799,3.5692
340,1.1363,2.424,1.799,3.0236
341,1.1394,2.431,1.799,3.2981
342,1.1427,2.438,1.799,3.2373
343,1.146,2.445,1.799,3.6191
344,1.1497,2.453,1.799,2.611
345,1.1523,2.458,1.799,2.3725
346,1.1547,2.463,1.799,2.3499
347,1.1571,2.468,1.799,2.5235
348,1.1596,2.474,1.799,2.2543
349,1.1619,2.479,1.799,2.3784
350,1.1643,2.484,1.799,2.3664
351,1.1667,2.489,1.799,2.3484
352,1.1691,2.494,1.799,2.3312
353,1.1715,2.499,1.799,2.4862
354,1.174,2.505,1.799,2.6518
355,1.1767,2.51,1.799,3.7132
356,1.1804,2.518,1.799,3.4772
357,1.184,2.526,1.848,3.6935
358,1.1879,2.534,1.898,3.8794
359,1.1919,2.543,1.898,3.8832
360,1.1958,2.551,1.948,3.6692
361,1.1996,2.559,1.998,3.615
362,1.2034,2.567,2.047,4.4595
363,1.2079,2.577,2.047,4.4526
364,1.2125,2.587,2.097,4.0592
365,1.2167,2.596,2.147,4.4623
366,1.2213,2.605,2.197,3.8992
367,1.2254,2.614,2.246,4.3356
368,1.2298,2.624,2.246,3.6929
369,1.2336,2.632,2.296,3.3392
370,1.237,2.639,2.346,4.0232
371,1.2412,2.648,2.346,5.0168
372,1.2463,2.659,2.395,3.5597
373,1.25,2.667,2.445,3.6255
374,1.2537,2.675,2.505,4.3367
375,1.2581,2.684,2.505,3.3126
376,1.2615,2.691,2.505,3.8221
377,1.2654,2.7,2.505,3.2079
378,1.2687,2.707,2.505,3.7409
379,1.2725,2.715,2.505,3.5367
380,1.2762,2.722,2.505,3.077
381,1.2793,2.729,2.505,3.1649
382,1.2825,2.736,2.505,3.1241
383,1.2857,2.743,2.505,3.207
384,1.289,2.75,2.505,3.9484
385,1.293,2.758,2.505,2.9947
386,1.2961,2.765,2.505,3.3712
387,1.2996,2.772,2.505,3.1797
388,1.3028,2.779,2.505,3.394
389,1.3063,2.787,2.505,2.9692
390,1.3093,2.793,2.505,3.6141
391,1.313,2.801,2.505,3.5316
392,1.3165,2.809,2.505,3.6222
393,1.3202,2.816,2.505,3.1333
394,1.3234,2.823,2.505,3.5733
395,1.327,2.831,2.505,3.3709
396,1.3305,2.838,2.505,3.4683
397,1.334,2.846,2.505,3.6261
398,1.3377,2.854,2.505,3.6709
399,1.3414,2.862,2.505,3.4165
400,1.3449,2.869,2.505,3.6919
401,1.3487,2.877,2.505,3.5214
402,1.3523,2.885,2.505,3.992
403,1.3563,2.893,2.505,3.4925
404,1.3599,2.901,2.505,3.3454
405,1.3633,2.908,2.505,3.4496
406,1.3668,2.916,2.505,3.182
407,1.37,2.923,2.505,3.9569
408,1.374,2.931,2.505,3.6283
409,1.3777,2.939,2.505,3.4065
410,1.3812,2.947,2.505,3.2634
411,1.3845,2.954,2.505,3.6151
412,1.3882,2.962,2.505,3.5947
413,1.3919,2.969,2.505,3.5382
414,1.3954,2.977,2.505,3.0221
415,1.3985,2.983,2.505,3.3134
416,1.4018,2.991,2.505,2.8134
417,1.4047,2.997,2.505,3.0991
418,1.4078,3.003,2.505,2.8699
419,1.4108,3.01,2.505,3.3868
420,1.4142,3.017,2.505,2.7547
421,1.417,3.023,2.505,3.3331
422,1.4203,3.03,2.505,3.0871
423,1.4235,3.037,2.505,3.3841
424,1.4269,3.044,2.505,2.8241
425,1.4298,3.05,2.505,3.2211
426,1.433,3.057,2.505,3.1631
427,1.4362,3.064,2.505,3.5897
428,1.4398,3.072,2.505,3.1968
429,1.4431,3.079,2.505,3.3163
430,1.4464,3.086,2.505,2.9712
431,1.4494,3.092,2.505,3.1539
432,1.4526,3.099,2.505,3.6587
433,1.4563,3.107,2.505,3.5158
434,1.4599,3.114,2.505,3.3793
435,1.4633,3.122,2.505,3.5213
436,1.4669,3.129,2.505,3.3335
437,1.4702,3.136,2.505,3.4338
438,1.4737,3.144,2.505,3.0397
439,1.4768,3.15,2.505,3.3136
440,1.4801,3.158,2.505,3.0191
441,1.4832,3.164,2.505,3.2659
442,1.4865,3.171,2.505,3.1602
443,1.4897,3.178,2.505,3.2976
444,1.493,3.185,2.505,3.7461
445,1.4968,3.193,2.505,3.2854
446,1.5002,3.2,2.505,3.3781
447,1.5036,3.208,2.505,3.5234
448,1.5072,3.215,2.505,3.6313
