query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
140,0.1309,0.311,0.159,0.8612
141,0.1318,0.313,0.159,0.8505
142,0.1326,0.315,0.159,1.1645
143,0.1338,0.318,0.159,0.855
144,0.1346,0.32,0.159,0.8215
145,0.1355,0.322,0.159,1.0066
146,0.1365,0.324,0.159,0.8182
147,0.1373,0.326,0.159,0.8125
148,0.1381,0.328,0.159,0.8561
149,0.139,0.33,0.159,0.8611
150,0.1399,0.332,0.159,0.8915
151,0.1408,0.334,0.159,1.0269
152,0.1418,0.337,0.159,0.8306
153,0.1427,0.339,0.159,1.0404
154,0.1437,0.341,0.159,0.7854
155,0.1445,0.343,0.192,0.7946
156,0.1453,0.345,0.192,0.8482
157,0.1461,0.347,0.192,0.8502
158,0.147,0.349,0.192,0.8899
159,0.1479,0.351,0.192,0.8327
160,0.1487,0.353,0.192,0.8094
161,0.1495,0.355,0.192,1.0751
162,0.1506,0.358,0.192,0.8122
163,0.1514,0.36,0.192,0.776
164,0.1522,0.362,0.192,0.8705
165,0.1531,0.364,0.192,0.7467
166,0.1538,0.365,0.192,0.7572
167,0.1546,0.367,0.192,0.8675
168,0.1555,0.369,0.192,0.8017
169,0.1563,0.371,0.192,0.8072
170,0.1571,0.373,0.192,0.7488
171,0.1579,0.375,0.192,0.7309
172,0.1586,0.377,0.192,0.8103
173,0.1594,0.379,0.192,0.6964
174,0.1601,0.38,0.192,0.73
175,0.1608,0.382,0.192,0.7844
176,0.1616,0.384,0.192,0.8131
177,0.1625,0.386,0.192,0.8406
178,0.1633,0.388,0.192,0.8161
179,0.1641,0.39,0.192,0.827
180,0.165,0.392,0.192,0.7219
181,0.1657,0.394,0.192,0.896
182,0.1666,0.396,0.192,0.8206
183,0.1674,0.398,0.192,0.7039
184,0.1681,0.399,0.192,0.8135
185,0.1689,0.401,0.192,0.7427
186,0.1697,0.403,0.192,0.7871
187,0.1705,0.405,0.192,0.8197
188,0.1713,0.407,0.192,0.7736
189,0.1721,0.409,0.192,0.7546
190,0.1728,0.411,0.192,0.7928
191,0.1736,0.412,0.192,0.7947
192,0.1744,0.414,0.192,0.7721
193,0.1752,0.416,0.192,0.8892
194,0.1761,0.418,0.192,0.836
195,0.177,0.42,0.192,0.8694
196,0.1778,0.422,0.192,0.8222
197,0.1787,0.424,0.192,0.7828
198,0.1794,0.426,0.192,0.9591
199,0.1804,0.428,0.192,0.8772
200,0.1813,0.431,0.192,0.9066
201,0.1822,0.433,0.192,1.0639
202,0.1833,0.435,0.192,0.9724
203,0.1843,0.438,0.192,0.9745
204,0.1853,0.44,0.192,0.9802
205,0.1863,0.442,0.192,0.9661
206,0.1872,0.445,0.192,1.0351
207,0.1883,0.447,0.192,0.9165
208,0.1892,0.449,0.192,0.9468
209,0.1901,0.452,0.192,1.0089
210,0.1912,0.454,0.192,1.0381
211,0.1922,0.456,0.241,0.9662
212,0.1932,0.459,0.241,0.9872
213,0.1942,0.461,0.241,0.8786
214,0.195,0.463,0.241,0.8489
215,0.1959,0.465,0.241,1.012
