query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
1219,25.063269,0.0,70.976286,0.0316,2.378674,,
1220,25.065675,0.0,70.976098,0.0316,2.608387,,
1221,25.068401,0.0,70.976098,0.0316,2.109611,,
1222,25.070538,0.0,70.976098,0.0316,1.555765,,
1223,25.072119,0.0,70.976098,0.0316,1.707098,,
1224,25.073851,0.0,70.976098,0.0316,1.94778,,
1225,25.075824,0.0,70.976098,0.0316,2.385434,,
1226,25.078236,0.0,70.976098,0.0316,1.754258,,
1227,25.080014,0.0,70.976098,0.0316,2.269233,,
1228,25.082309,0.0,70.976098,0.0316,1.9863,,
1229,25.08432,0.0,70.976098,0.0316,2.124971,,
1230,25.08647,0.0,70.976004,0.0316,1.477195,,
1231,25.088038,0.0,70.976004,0.0316,2.102652,,
1232,25.090166,0.0,70.976004,0.0316,1.595076,,
1233,25.091791,0.0,70.976004,0.0316,1.561216,,
1234,25.093379,0.0,70.976004,0.0316,1.492276,,
1235,25.094897,0.0,70.976004,0.0316,2.437715,,
1236,25.09736,0.0,70.976004,0.0316,1.513485,,
1237,25.098899,0.0,70.976004,0.0316,2.371654,,
1238,25.101302,0.0,70.976004,0.0316,2.472345,,
1239,25.103809,0.0,70.976004,0.0316,1.715467,,
1240,25.105554,0.0,70.97591,0.0316,2.389984,,
1241,25.108055,0.0,70.97591,0.0316,2.739388,,
1242,25.110823,0.0,70.97591,0.0316,1.826439,,
1243,25.112682,0.0,70.97591,0.0316,2.151202,,
1244,25.114859,0.0,70.97591,0.0316,2.278783,,
1245,25.117172,0.0,70.97591,0.0316,2.658447,,
1246,25.119861,0.0,70.97591,0.0316,2.157462,,
1247,25.122048,0.0,70.97591,0.0316,1.619286,,
1248,25.123696,0.0,70.97591,0.0316,2.613947,,
1249,25.126338,0.0,70.97591,0.0316,1.693887,,
1250,25.128058,0.0,70.975637,0.0332,2.067271,,
1251,25.802749,0.0,70.975637,0.0332,2.150582,,
1252,25.80495,0.0,70.975637,0.0332,2.027291,,
1253,25.807011,0.0,70.975637,0.0332,2.746578,,
1254,25.809789,0.0,70.975637,0.0332,2.194622,,
1255,25.812012,0.0,70.975637,0.0332,2.294773,,
1256,25.814332,0.0,70.975637,0.0332,2.259563,,
1257,25.816618,0.0,70.975637,0.0332,2.420705,,
1258,25.819063,0.0,70.975637,0.0332,2.428654,,
1259,25.821517,0.0,70.975637,0.0332,2.223282,,
1260,25.823766,0.0,70.979078,0.0332,2.451974,,
1261,25.82633,0.0,70.979078,0.0332,2.270263,,
1262,25.828626,0.0,70.979078,0.0332,2.330783,,
1263,25.830982,0.0,70.979078,0.0332,1.96504,,
1264,25.832972,0.0,70.979078,0.0332,1.520055,,
1265,25.834517,0.0,70.979078,0.0332,2.156462,,
1266,25.836699,0.0,70.979078,0.0332,2.192332,,
1267,25.838917,0.0,70.979078,0.0332,1.535155,,
1268,25.840478,0.0,70.979078,0.0332,2.0042,,
1269,25.842507,0.0,70.979078,0.0332,1.99581,,
1270,25.844528,0.0,70.978969,0.0332,2.284524,,
1271,25.846917,0.0,70.978969,0.0332,2.536825,,
1272,25.849479,0.0,70.978969,0.0332,2.462385,,
1273,25.851967,0.0,70.978969,0.0332,2.01029,,
1274,25.854003,0.0,70.978969,0.0332,2.185353,,
1275,25.856213,0.0,70.978969,0.0332,1.610806,,
1276,25.857849,0.0,70.978969,0.0332,2.332984,,
1277,25.860207,0.0,70.978969,0.0332,2.161052,,
1278,25.862393,0.0,70.978969,0.0332,2.343754,,
1279,25.864762,0.0,70.978969,0.0332,2.108372,,
1280,25.866895,0.0,70.978808,0.0332,1.605416,,
1281,25.868596,0.0,70.978808,0.0332,1.910179,,
1282,25.870532,0.0,70.978808,0.0332,2.141141,,
1283,25.872699,0.0,70.978808,0.0332,2.006461,,
1284,25.874731,0.0,70.978808,0.0332,1.720567,,
1285,25.876476,0.0,70.978808,0.0332,2.346013,,
1286,25.878847,0.0,70.978808,0.0332,1.521545,,
1287,25.880394,0.0,70.978808,0.0332,1.584866,,
1288,25.882003,0.0,70.978808,0.0332,1.667417,,
1289,25.883696,0.0,70.978808,0.0332,1.622196,,
1290,25.885344,0.0,70.979479,0.0332,1.597347,,
1291,25.887038,0.0,70.979479,0.0332,1.93006,,
1292,25.888993,0.0,70.979479,0.0332,2.195473,,
1293,25.891215,0.0,70.979479,0.0332,1.613796,,
1294,25.892853,0.0,70.979479,0.0332,1.94245,,
1295,25.894821,0.0,70.979479,0.0332,2.285623,,
1296,25.897131,0.0,70.979479,0.0332,1.832938,,
1297,25.898989,0.0,70.979479,0.0332,1.94119,,
1298,25.900956,0.0,70.979479,0.0332,1.495216,,
1299,25.902477,0.0,70.979479,0.0332,2.153712,,
1300,25.904655,0.0,70.979385,0.0345,2.129911,,
1301,26.553663,0.0,70.979385,0.0345,3.742398,,
1302,26.557449,0.0,70.979385,0.0345,3.227753,,
1303,26.560712,0.0,70.979385,0.0345,2.257093,,
1304,26.562999,0.0,70.979385,0.0345,2.857219,,
1305,26.565882,0.0,70.979385,0.0345,1.880539,,
1306,26.567789,0.0,70.979385,0.0345,1.819158,,
1307,26.569633,0.0,70.979385,0.0345,1.662486,,
1308,26.57132,0.0,70.979385,0.0345,2.128331,,
1309,26.573473,0.0,70.979385,0.0345,1.579006,,
1310,26.575077,0.0,70.987068,0.0345,1.602726,,
1311,26.576791,0.0,70.987068,0.0345,2.292993,,
1312,26.579109,0.0,70.987068,0.0345,2.251663,,
1313,26.581386,0.0,70.987068,0.0345,2.332763,,
1314,26.583744,0.0,70.987068,0.0345,2.425845,,
1315,26.586195,0.0,70.987068,0.0345,2.130882,,
1316,26.588351,0.0,70.987068,0.0345,2.226132,,
1317,26.590602,0.0,70.987068,0.0345,2.194752,,
1318,26.592821,0.0,70.987068,0.0345,2.254913,,
1319,26.595112,0.0,70.987068,0.0345,2.551406,,
1320,26.597696,0.0,70.986974,0.0345,2.480646,,
1321,26.600297,0.0,70.986974,0.0345,2.229642,,
1322,26.602556,0.0,70.986974,0.0345,1.708497,,
1323,26.604298,0.0,70.986974,0.0345,2.643757,,
1324,26.606977,0.0,70.986974,0.0345,2.693368,,
1325,26.609696,0.0,70.986974,0.0345,1.681707,,
1326,26.611403,0.0,70.986974,0.0345,1.657667,,
1327,26.613087,0.0,70.986974,0.0345,2.285473,,
1328,26.615398,0.0,70.986974,0.0345,2.491585,,
1329,26.617915,0.0,70.986974,0.0345,1.924019,,
1330,26.619874,0.0,70.987068,0.0345,2.392554,,
1331,26.622385,0.0,70.987068,0.0345,1.645197,,
1332,26.624059,0.0,70.987068,0.0345,2.01017,,
