elapsed_sec,latency_ms,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,cache_action_pre_query,cache_action_post_query
5e-06,6.253808,0.0,70.955679,43.0,on_start,
0.95241,2.393856,0.0,70.955679,43.0,,
0.954832,1.88222,0.0,70.955679,43.0,,
0.956727,1.921651,0.0,70.955679,43.0,,
0.958657,1.81541,0.0,70.955679,43.0,,
0.960481,1.568137,0.0,70.955679,43.0,,
0.962057,1.740359,0.0,70.955679,43.0,,
0.963805,1.659268,0.0,70.955679,43.0,,
0.965472,1.585368,0.0,70.955679,43.0,,
0.967065,1.660448,0.0,70.955679,43.0,,
0.968733,1.759629,0.0,70.972481,43.0,,
0.970599,1.907961,0.0,70.972481,43.0,,
0.972517,1.996312,0.0,70.972481,43.0,,
0.974522,1.749429,0.0,70.972481,43.0,,
0.97628,1.609938,0.0,70.972481,43.0,,
0.977898,1.740649,0.0,70.972481,43.0,,
0.979647,1.733179,0.0,70.972481,43.0,,
0.981388,1.625517,0.0,70.972481,43.0,,
0.983021,1.729408,0.0,70.972481,43.0,,
0.984761,1.965331,0.0,70.972481,43.0,,
0.986737,1.87272,0.0,70.972372,43.0,,
0.988705,1.946192,0.0,70.972372,43.0,,
0.99066,1.90863,0.0,70.972372,43.0,,
0.992577,1.652028,0.0,70.972372,43.0,,
0.994237,1.641808,0.0,70.972372,43.0,,
0.995887,1.644087,0.0,70.972372,43.0,,
0.997538,1.645397,0.0,70.972372,43.0,,
0.999192,1.720178,0.0,70.972372,43.0,,
1.000919,1.603978,0.0,70.972372,43.0,,
1.002531,1.623978,0.0,70.972372,43.0,,
1.004163,1.82898,0.0,70.972563,43.0,,
1.006076,1.674588,0.0,70.972563,43.0,,
1.007758,1.680208,0.0,70.972563,43.0,,
1.009447,1.671979,0.0,70.972563,43.0,,
1.011127,1.718518,0.0,70.972563,43.0,,
1.012853,1.666389,0.0,70.972563,43.0,,
1.014527,1.756859,0.0,70.972563,43.0,,
1.016291,1.744149,0.0,70.972563,43.0,,
1.018043,1.623248,0.0,70.972563,43.0,,
1.019674,1.645308,0.0,70.972563,43.0,,
1.021327,1.592317,0.0,70.973137,43.0,,
1.023009,1.591197,0.0,70.973137,43.0,,
1.024609,1.739589,0.0,70.973137,43.0,,
1.026356,1.579618,0.0,70.973137,43.0,,
1.027943,1.535057,0.0,70.973137,43.0,,
1.029486,1.679688,0.0,70.973137,43.0,,
1.031173,1.649428,0.0,70.973137,43.0,,
1.03283,1.522347,0.0,70.973137,43.0,,
1.03436,1.692978,0.0,70.973137,43.0,,
1.036061,1.697869,0.0,70.973137,43.0,,
1.037767,1.712348,0.0,70.973519,43.0,,
1.994603,2.325715,0.0,70.973519,43.0,,
1.996947,2.094693,0.0,70.973519,43.0,,
1.999056,1.879891,0.0,70.973519,43.0,,
2.000945,1.727789,0.0,70.973519,43.0,,
2.002681,1.738839,0.0,70.973519,43.0,,
2.004428,1.534366,0.0,70.973519,43.0,,
2.00597,1.638537,0.0,70.973519,43.0,,
2.007617,1.626178,0.0,70.973519,43.0,,
2.00925,1.742689,0.0,70.973519,43.0,,
2.011001,1.621558,0.0,70.968485,43.0,,
2.012709,1.733049,0.0,70.968485,43.0,,
2.014459,2.257795,0.0,70.968485,43.0,,
2.016732,1.950391,0.0,70.968485,43.0,,
2.018696,1.770059,0.0,70.968485,43.0,,
2.020477,1.81369,0.0,70.968485,43.0,,
2.0223,1.665268,0.0,70.968485,43.0,,
2.023976,1.910471,0.0,70.968485,43.0,,
2.025896,1.79968,0.0,70.968485,43.0,,
2.027704,1.882401,0.0,70.968485,43.0,,
2.029598,1.91136,0.0,70.969249,43.0,,
2.031609,1.776079,0.0,70.969249,43.0,,
2.033394,1.787259,0.0,70.969249,43.0,,
2.035192,1.86197,0.0,70.969249,43.0,,
2.037064,1.926651,0.0,70.969249,43.0,,
2.039,1.886251,0.0,70.969249,43.0,,
2.040895,1.749019,0.0,70.969249,43.0,,
2.042654,1.939051,0.0,70.969249,43.0,,
2.044602,1.762859,0.0,70.969249,43.0,,
2.046374,1.75715,0.0,70.969249,43.0,,
2.04814,1.638938,0.0,70.969249,43.0,,
2.049867,1.687359,0.0,70.969249,43.0,,
2.051563,1.532977,0.0,70.969249,43.0,,
2.053103,1.573447,0.0,70.969249,43.0,,
2.054684,1.518896,0.0,70.969249,43.0,,
2.056211,1.572367,0.0,70.969249,43.0,,
2.057791,1.557117,0.0,70.969249,43.0,,
2.059356,1.685748,0.0,70.969249,43.0,,
2.061049,1.613218,0.0,70.969249,43.0,,
