query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
0,8e-06,0.0,70.964,0.000205,10.461297,on_start,
1,0.666311,0.0,70.964,0.000205,5.782654,,
2,0.672122,0.0,70.964,0.000205,4.42096,,
3,0.676557,0.0,70.964,0.000205,4.260917,,
4,0.680829,0.0,70.964,0.000205,3.584979,,
5,0.684425,0.0,70.964,0.000205,3.887303,,
6,0.688323,0.0,70.964,0.000205,3.913294,,
7,0.692247,0.0,70.964,0.000205,3.62732,,
8,0.695884,0.0,70.964,0.000205,3.735742,,
9,0.69963,0.0,70.964,0.000205,3.756412,,
10,0.703397,0.0,70.974526,0.000205,3.251767,,
11,0.706744,0.0,70.974526,0.000205,3.733051,,
12,0.710486,0.0,70.974526,0.000205,3.512319,,
13,0.714008,0.0,70.974526,0.000205,3.573819,,
14,0.717592,0.0,70.974526,0.000205,3.694531,,
15,0.721297,0.0,70.974526,0.000205,3.354967,,
16,0.72466,0.0,70.974526,0.000205,3.440429,,
17,0.728111,0.0,70.974526,0.000205,3.255756,,
18,0.731375,0.0,70.974526,0.000205,3.56763,,
19,0.734953,0.0,70.974526,0.000205,3.55554,,
20,0.738517,0.0,70.973883,0.000205,3.59895,,
21,0.742229,0.0,70.973883,0.000205,3.56971,,
22,0.745809,0.0,70.973883,0.000205,3.239026,,
23,0.749058,0.0,70.973883,0.000205,3.187655,,
24,0.752254,0.0,70.973883,0.000205,2.894683,,
25,0.755158,0.0,70.973883,0.000205,3.237886,,
26,0.758404,0.0,70.973883,0.000205,3.434188,,
27,0.761848,0.0,70.973883,0.000205,3.460149,,
28,0.765319,0.0,70.973883,0.000205,3.245656,,
29,0.768574,0.0,70.973883,0.000205,3.271467,,
30,0.771855,0.0,70.974639,0.000205,3.415648,,
31,0.77537,0.0,70.974639,0.000205,3.201536,,
32,0.778581,0.0,70.974639,0.000205,3.257626,,
33,0.781852,0.0,70.974639,0.000205,3.59428,,
34,0.785456,0.0,70.974639,0.000205,3.057275,,
35,0.788522,0.0,70.974639,0.000205,3.64248,,
36,0.792174,0.0,70.974639,0.000205,3.184346,,
37,0.795367,0.0,70.974639,0.000205,3.017664,,
38,0.798393,0.0,70.974639,0.000205,3.213536,,
39,0.801615,0.0,70.974639,0.000205,3.475798,,
40,0.805104,0.0,70.974699,0.000205,3.243866,,
41,0.808425,0.0,70.974699,0.000205,3.273756,,
42,0.811707,0.0,70.974699,0.000205,3.198546,,
43,0.814915,0.0,70.974699,0.000205,2.7234,,
44,0.817647,0.0,70.974699,0.000205,3.443579,,
45,0.8211,0.0,70.974699,0.000205,3.020654,,
46,0.824129,0.0,70.974699,0.000205,3.224936,,
47,0.827364,0.0,70.974699,0.000205,3.128825,,
48,0.830501,0.0,70.974699,0.000205,2.828281,,
49,0.833337,0.0,70.974699,0.000205,2.866082,,
50,0.83621,0.0,70.974763,0.00489,2.828222,,
51,1.483991,0.0,70.974763,0.00489,4.262847,,
