query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
0,5e-06,0.0,70.955679,43.0,6.253808,on_start,
1,0.95241,0.0,70.955679,43.0,2.393856,,
2,0.954832,0.0,70.955679,43.0,1.88222,,
3,0.956727,0.0,70.955679,43.0,1.921651,,
4,0.958657,0.0,70.955679,43.0,1.81541,,
5,0.960481,0.0,70.955679,43.0,1.568137,,
6,0.962057,0.0,70.955679,43.0,1.740359,,
7,0.963805,0.0,70.955679,43.0,1.659268,,
8,0.965472,0.0,70.955679,43.0,1.585368,,
9,0.967065,0.0,70.955679,43.0,1.660448,,
10,0.968733,0.0,70.972481,43.0,1.759629,,
11,0.970599,0.0,70.972481,43.0,1.907961,,
12,0.972517,0.0,70.972481,43.0,1.996312,,
13,0.974522,0.0,70.972481,43.0,1.749429,,
14,0.97628,0.0,70.972481,43.0,1.609938,,
15,0.977898,0.0,70.972481,43.0,1.740649,,
16,0.979647,0.0,70.972481,43.0,1.733179,,
17,0.981388,0.0,70.972481,43.0,1.625517,,
18,0.983021,0.0,70.972481,43.0,1.729408,,
19,0.984761,0.0,70.972481,43.0,1.965331,,
20,0.986737,0.0,70.972372,43.0,1.87272,,
21,0.988705,0.0,70.972372,43.0,1.946192,,
22,0.99066,0.0,70.972372,43.0,1.90863,,
23,0.992577,0.0,70.972372,43.0,1.652028,,
24,0.994237,0.0,70.972372,43.0,1.641808,,
25,0.995887,0.0,70.972372,43.0,1.644087,,
26,0.997538,0.0,70.972372,43.0,1.645397,,
27,0.999192,0.0,70.972372,43.0,1.720178,,
28,1.000919,0.0,70.972372,43.0,1.603978,,
29,1.002531,0.0,70.972372,43.0,1.623978,,
30,1.004163,0.0,70.972563,43.0,1.82898,,
31,1.006076,0.0,70.972563,43.0,1.674588,,
32,1.007758,0.0,70.972563,43.0,1.680208,,
33,1.009447,0.0,70.972563,43.0,1.671979,,
34,1.011127,0.0,70.972563,43.0,1.718518,,
35,1.012853,0.0,70.972563,43.0,1.666389,,
36,1.014527,0.0,70.972563,43.0,1.756859,,
37,1.016291,0.0,70.972563,43.0,1.744149,,
38,1.018043,0.0,70.972563,43.0,1.623248,,
39,1.019674,0.0,70.972563,43.0,1.645308,,
40,1.021327,0.0,70.973137,43.0,1.592317,,
41,1.023009,0.0,70.973137,43.0,1.591197,,
42,1.024609,0.0,70.973137,43.0,1.739589,,
43,1.026356,0.0,70.973137,43.0,1.579618,,
44,1.027943,0.0,70.973137,43.0,1.535057,,
45,1.029486,0.0,70.973137,43.0,1.679688,,
46,1.031173,0.0,70.973137,43.0,1.649428,,
47,1.03283,0.0,70.973137,43.0,1.522347,,
48,1.03436,0.0,70.973137,43.0,1.692978,,
