query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
8177,178.010373,5.0,90.51342,13.7,1.896206,,
8178,178.012296,5.0,90.51342,13.7,1.829346,,
8179,178.014152,5.0,90.51342,13.7,1.766695,,
8180,178.015945,5.0,90.513611,13.7,2.112108,,
8181,178.018159,5.0,90.513611,13.7,1.711535,,
8182,178.019897,5.0,90.513611,13.7,1.808986,,
8183,178.021732,5.0,90.513611,13.7,1.735765,,
8184,178.023493,5.0,90.513611,13.7,1.773095,,
8185,178.025291,5.0,90.513611,13.7,1.937956,,
8186,178.027254,5.0,90.513611,13.7,1.837835,,
8187,178.029118,5.0,90.513611,13.7,1.851206,,
8188,178.030995,5.0,90.513611,13.7,1.791025,,
8189,178.032811,5.0,90.513611,13.7,2.017538,,
8190,178.034854,5.0,90.513611,13.7,1.811435,,
8191,178.036767,5.0,90.513611,13.7,1.829476,,
8192,178.038623,5.0,90.513611,13.7,1.722785,,
8193,178.040371,5.0,90.513611,13.7,1.926797,,
8194,178.042323,5.0,90.513611,13.7,1.929157,,
8195,178.044277,5.0,90.513611,13.7,1.801195,,
8196,178.046104,5.0,90.513611,13.7,1.791815,,
8197,178.047928,5.0,90.513611,13.7,1.998718,,
8198,178.049953,5.0,90.513611,13.7,1.726105,,
8199,178.051704,5.0,90.513611,13.7,1.900596,,
8200,178.053631,5.0,90.513611,13.7,1.786086,,
8201,179.002577,5.0,90.513611,13.7,2.794254,,
8202,179.00542,5.0,90.513611,13.7,2.241339,,
8203,179.007702,5.0,90.513611,13.7,2.270519,,
8204,179.010012,5.0,90.513611,13.7,2.014027,,
8205,179.012065,5.0,90.513611,13.7,2.406741,,
8206,179.01451,5.0,90.513611,13.7,2.055848,,
8207,179.016597,5.0,90.513611,13.7,1.955747,,
8208,179.01858,5.0,90.513611,13.7,2.045788,,
8209,179.020653,5.0,90.513611,13.7,1.874486,,
8210,179.022554,5.0,90.363728,13.7,1.898036,,
8211,179.024566,5.0,90.363728,13.7,1.819556,,
8212,179.026412,5.0,90.363728,13.7,2.000857,,
8213,179.02844,5.0,90.363728,13.7,1.803566,,
8214,179.03027,5.0,90.363728,13.7,1.930897,,
8215,179.032228,5.0,90.363728,13.7,1.877626,,
8216,179.034132,5.0,90.363728,13.7,2.032268,,
8217,179.036191,5.0,90.363728,13.7,1.800865,,
8218,179.038018,5.0,90.363728,13.7,1.775725,,
8219,179.039821,5.0,90.363728,13.7,1.917947,,
8220,179.041765,5.0,90.363613,13.7,2.027407,,
8221,179.043898,5.0,90.363613,13.7,1.921307,,
8222,179.045846,5.0,90.363613,13.7,1.862706,,
8223,179.047735,5.0,90.363613,13.7,2.019298,,
8224,179.049781,5.0,90.363613,13.7,1.843236,,
8225,179.051651,5.0,90.363613,13.7,1.797645,,
8226,179.053474,5.0,90.363613,13.7,1.892436,,
8227,179.055393,5.0,90.363613,13.7,1.809676,,
8228,179.057229,5.0,90.363613,13.7,1.857856,,
8229,179.059113,5.0,90.363613,13.7,1.992257,,
8230,179.061132,5.0,90.363613,13.7,1.770075,,
8231,179.063015,5.0,90.363613,13.7,1.915096,,
8232,179.064958,5.0,90.363613,13.7,1.896917,,
8233,179.066881,5.0,90.363613,13.7,1.922437,,
8234,179.06883,5.0,90.363613,13.7,1.865486,,
8235,179.070723,5.0,90.363613,13.7,2.020767,,
8236,179.07277,5.0,90.363613,13.7,1.944777,,
