elapsed_sec,latency_ms,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,cache_action_pre_query,cache_action_post_query
5e-06,10.143965,0.0,89.045255,16.1,,
0.940948,2.544162,0.0,89.045255,16.1,,
0.943518,1.970406,0.0,89.045255,16.1,,
0.945501,1.906937,0.0,89.045255,16.1,,
0.947418,2.020707,0.0,89.045255,16.1,,
0.949449,1.766185,0.0,89.045255,16.1,,
0.951224,1.725554,0.0,89.045255,16.1,,
0.952958,1.748995,0.0,89.045255,16.1,,
0.954715,1.889236,0.0,89.045255,16.1,,
0.956612,1.683994,0.0,89.045255,16.1,,
0.958306,1.872186,0.0,89.050881,16.1,,
0.960277,1.883636,0.0,89.050881,16.1,,
0.962172,1.843746,0.0,89.050881,16.1,,
0.964024,1.752444,0.0,89.050881,16.1,,
0.965784,1.698374,0.0,89.050881,16.1,,
0.96749,1.557283,0.0,89.050881,16.1,,
0.969054,1.680934,0.0,89.050881,16.1,,
0.970743,1.652194,0.0,89.050881,16.1,,
0.972402,1.641534,0.0,89.050881,16.1,,
0.974051,1.585964,0.0,89.050881,16.1,,
0.975645,1.611903,0.0,89.050881,16.1,,
0.977351,1.477192,0.0,89.050881,16.1,,
0.978837,1.654534,0.0,89.050881,16.1,,
0.9805,1.761035,0.0,89.050881,16.1,,
0.982271,1.675614,0.0,89.050881,16.1,,
0.983956,1.883816,0.0,89.050881,16.1,,
0.985848,1.670494,0.0,89.050881,16.1,,
0.987526,1.694024,0.0,89.050881,16.1,,
0.989228,1.697855,0.0,89.050881,16.1,,
0.990934,1.699224,0.0,89.050881,16.1,,
0.99264,1.667204,0.0,89.051445,16.1,,
0.994399,1.675514,0.0,89.051445,16.1,,
0.996085,1.768345,0.0,89.051445,16.1,,
0.997862,1.754755,0.0,89.051445,16.1,,
0.999625,1.738695,0.0,89.051445,16.1,,
1.001372,1.514672,0.0,89.051445,16.1,,
1.002894,1.480433,0.0,89.051445,16.1,,
1.004382,1.707314,0.0,89.051445,16.1,,
1.006098,1.947886,0.0,89.051445,16.1,,
1.008055,1.702834,0.0,89.051445,16.1,,
1.009767,1.664443,0.0,89.051827,16.1,,
1.011524,1.770585,0.0,89.051827,16.1,,
1.013303,1.519923,0.0,89.051827,16.1,,
1.01483,1.740275,0.0,89.051827,16.1,,
1.016578,1.479462,0.0,89.051827,16.1,,
1.018065,1.507533,0.0,89.051827,16.1,,
1.01958,1.552153,0.0,89.051827,16.1,,
1.02114,1.614414,0.0,89.051827,16.1,,
1.022762,1.521513,0.0,89.051827,16.1,,
1.024291,1.532083,0.0,89.051827,16.1,,
1.025831,1.674484,0.0,89.051827,16.1,,
1.95834,2.45207,0.0,89.051827,16.1,,
1.96083,2.076027,0.0,89.051827,16.1,,
1.96292,1.959537,0.0,89.051827,16.1,,
1.96489,1.611863,0.0,89.051827,16.1,,
1.96651,1.607504,0.0,89.051827,16.1,,
1.968125,1.686504,0.0,89.051827,16.1,,
1.96982,1.567094,0.0,89.051827,16.1,,
1.971395,1.588953,0.0,89.051827,16.1,,
1.972992,1.588423,0.0,89.051827,16.1,,
1.974588,1.643384,0.0,89.05106,16.1,,
1.976324,1.601514,0.0,89.05106,16.1,,
1.977933,1.551563,0.0,89.05106,16.1,,
1.979492,1.613234,0.0,89.05106,16.1,,
1.981113,1.708584,0.0,89.05106,16.1,,
1.98283,1.594243,0.0,89.05106,16.1,,
1.984432,1.660315,0.0,89.05106,16.1,,
1.9861,1.642633,0.0,89.05106,16.1,,
1.987751,1.539523,0.0,89.05106,16.1,,
1.989298,1.726734,0.0,89.05106,16.1,,
1.991032,1.609254,0.0,89.05106,16.1,,
1.99272,1.635583,0.0,89.05106,16.1,,
1.994364,1.630594,0.0,89.05106,16.1,,
1.996002,1.574743,0.0,89.05106,16.1,,
1.997585,1.462873,0.0,89.05106,16.1,,
1.999055,1.527553,0.0,89.05106,16.1,,
2.000591,1.555113,0.0,89.05106,16.1,,
2.002155,1.508923,0.0,89.05106,16.1,,
2.003671,1.721994,0.0,89.05106,16.1,,
2.005403,1.785724,0.0,89.05106,16.1,,
2.007198,1.662325,0.0,89.05106,16.1,,
2.008949,1.786775,0.0,89.05106,16.1,,
2.010744,1.650794,0.0,89.05106,16.1,,
2.012403,1.519843,0.0,89.05106,16.1,,
2.013931,1.531973,0.0,89.05106,16.1,,
2.01547,1.517663,0.0,89.05106,16.1,,
2.016995,1.658264,0.0,89.05106,16.1,,
2.018661,1.569283,0.0,89.05106,16.1,,
2.020238,1.508153,0.0,89.05106,16.1,,
2.021753,1.771145,0.0,89.05106,16.1,,
2.023534,1.801546,0.0,89.05106,16.1,,
2.025436,1.731615,0.0,89.05106,16.1,,
2.027177,1.667104,0.0,89.05106,16.1,,
2.028853,1.778295,0.0,89.05106,16.1,,
2.030639,1.682454,0.0,89.05106,16.1,,
2.032329,1.712415,0.0,89.05106,16.1,,
2.034049,1.598104,0.0,89.05106,16.1,,
2.035655,1.549373,0.0,89.05106,16.1,,
2.037212,1.728834,0.0,89.05106,16.1,,
2.038951,1.718745,0.0,89.05106,16.1,,
2.040679,1.623054,0.0,89.05106,16.1,,
2.966679,2.32007,0.0,89.05106,16.1,,
2.969014,1.881446,0.0,89.05106,16.1,,
2.970907,1.969326,0.0,89.05106,16.1,,
2.972885,1.714535,0.0,89.05106,16.1,,
2.974608,1.560413,0.0,89.05106,16.1,,
2.976176,1.497773,0.0,89.05106,16.1,,
2.977681,1.604203,0.0,89.05106,16.1,,
2.979293,1.631894,0.0,89.05106,16.1,,
2.980933,1.610634,0.0,89.05106,16.1,,
2.982551,1.763505,0.0,89.05363,16.1,,
2.984434,1.842365,0.0,89.05363,16.1,,
2.986286,1.651034,0.0,89.05363,16.1,,
2.987946,1.562174,0.0,89.05363,16.1,,
2.989516,1.586623,0.0,89.05363,16.1,,
2.99111,1.679424,0.0,89.05363,16.1,,
2.992797,1.564343,0.0,89.05363,16.1,,
2.994369,1.620414,0.0,89.05363,16.1,,
2.995997,1.596654,0.0,89.05363,16.1,,
2.997601,1.652674,0.0,89.05363,16.1,,
2.999261,1.621954,0.0,89.05363,16.1,,
3.000953,1.552363,0.0,89.05363,16.1,,
3.002514,1.668824,0.0,89.05363,16.1,,
3.00419,1.548933,0.0,89.05363,16.1,,
3.005747,1.559574,0.0,89.05363,16.1,,
3.007313,1.455652,0.0,89.05363,16.1,,
3.008777,1.485053,0.0,89.05363,16.1,,
3.010269,1.485112,0.0,89.05363,16.1,,
3.011761,1.567604,0.0,89.05363,16.1,,
3.013337,1.525662,0.0,89.05363,16.1,,
3.01487,1.706274,0.0,89.05363,16.1,,
