elapsed_sec,latency_ms,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,cache_action_pre_query,cache_action_post_query
7e-06,10.944534,0.0,89.01322,0.00021,on_start,
0.661893,4.972932,0.0,89.01322,0.00021,,
0.666896,4.67173,0.0,89.01322,0.00021,,
0.671583,4.027224,0.0,89.01322,0.00021,,
0.675623,4.060995,0.0,89.01322,0.00021,,
0.679695,4.189166,0.0,89.01322,0.00021,,
0.683895,4.070825,0.0,89.01322,0.00021,,
0.687976,3.614271,0.0,89.01322,0.00021,,
0.6916,3.819752,0.0,89.01322,0.00021,,
0.695431,3.50474,0.0,89.01322,0.00021,,
0.698945,3.919494,0.0,89.025506,0.00021,,
0.702972,3.835013,0.0,89.025506,0.00021,,
0.706817,3.289748,0.0,89.025506,0.00021,,
0.710116,3.44557,0.0,89.025506,0.00021,,
0.713572,3.860953,0.0,89.025506,0.00021,,
0.717443,3.866983,0.0,89.025506,0.00021,,
0.721321,3.952613,0.0,89.025506,0.00021,,
0.725285,3.637621,0.0,89.025506,0.00021,,
0.728931,3.489519,0.0,89.025506,0.00021,,
0.73243,3.387768,0.0,89.025506,0.00021,,
0.735827,3.947994,0.0,89.027303,0.00021,,
0.739889,3.53988,0.0,89.027303,0.00021,,
0.743439,3.362219,0.0,89.027303,0.00021,,
0.74681,3.066046,0.0,89.027303,0.00021,,
0.749885,3.760432,0.0,89.027303,0.00021,,
0.753655,3.734292,0.0,89.027303,0.00021,,
0.7574,3.667801,0.0,89.027303,0.00021,,
0.761077,3.409259,0.0,89.027303,0.00021,,
0.764496,3.57104,0.0,89.027303,0.00021,,
0.768075,2.958875,0.0,89.027303,0.00021,,
0.771042,3.711942,0.0,89.026662,0.00021,,
0.774849,3.473479,0.0,89.026662,0.00021,,
0.77834,3.430849,0.0,89.026662,0.00021,,
0.78178,3.240387,0.0,89.026662,0.00021,,
0.785028,3.434959,0.0,89.026662,0.00021,,
0.788473,3.49052,0.0,89.026662,0.00021,,
0.791972,3.277388,0.0,89.026662,0.00021,,
0.795259,3.391569,0.0,89.026662,0.00021,,
0.798659,3.306728,0.0,89.026662,0.00021,,
0.801973,3.50015,0.0,89.026662,0.00021,,
0.805483,3.369649,0.0,89.026089,0.00021,,
0.808926,3.45635,0.0,89.026089,0.00021,,
0.812393,3.485319,0.0,89.026089,0.00021,,
0.815886,3.290498,0.0,89.026089,0.00021,,
0.819187,3.53268,0.0,89.026089,0.00021,,
0.82273,3.172337,0.0,89.026089,0.00021,,
0.825911,3.694491,0.0,89.026089,0.00021,,
0.829615,3.535441,0.0,89.026089,0.00021,,
0.833159,3.426989,0.0,89.026089,0.00021,,
0.836596,3.57941,0.0,89.026089,0.00021,,
0.840186,3.686601,0.0,89.028595,0.00495,,
1.495671,5.000483,0.0,89.028595,0.00495,,
1.50069,3.4799,0.0,89.028595,0.00495,,
1.504183,3.859133,0.0,89.028595,0.00495,,
1.508052,3.606541,0.0,89.028595,0.00495,,
1.511669,3.339728,0.0,89.028595,0.00495,,
1.515018,3.642061,0.0,89.028595,0.00495,,
1.51867,3.277658,0.0,89.028595,0.00495,,
1.521957,3.710562,0.0,89.028595,0.00495,,
1.525676,3.49692,0.0,89.028595,0.00495,,
1.529182,1.946326,0.0,89.032061,0.00495,,
1.531224,3.277908,0.0,89.032061,0.00495,,
1.534512,3.422479,0.0,89.032061,0.00495,,
1.537943,3.298989,0.0,89.032061,0.00495,,
1.541252,3.149767,0.0,89.032061,0.00495,,
1.54441,3.397479,0.0,89.032061,0.00495,,
1.547817,3.470059,0.0,89.032061,0.00495,,
1.551298,3.637451,0.0,89.032061,0.00495,,
1.554943,3.553941,0.0,89.032061,0.00495,,
1.558506,3.249087,0.0,89.032061,0.00495,,
1.561764,2.912195,0.0,89.031782,0.00495,,
1.564768,3.299938,0.0,89.031782,0.00495,,
1.568075,3.249878,0.0,89.031782,0.00495,,
1.571342,3.4729,0.0,89.031782,0.00495,,
1.574824,3.004495,0.0,89.031782,0.00495,,
1.577836,2.966726,0.0,89.031782,0.00495,,
1.58081,3.310118,0.0,89.031782,0.00495,,
1.584128,3.271878,0.0,89.031782,0.00495,,
1.587409,3.053956,0.0,89.031782,0.00495,,
1.590472,2.736233,0.0,89.031782,0.00495,,
1.593215,2.879655,0.0,89.032592,0.00495,,
