query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
0,7e-06,0.0,89.01322,0.00021,10.944534,on_start,
1,0.661893,0.0,89.01322,0.00021,4.972932,,
2,0.666896,0.0,89.01322,0.00021,4.67173,,
3,0.671583,0.0,89.01322,0.00021,4.027224,,
4,0.675623,0.0,89.01322,0.00021,4.060995,,
5,0.679695,0.0,89.01322,0.00021,4.189166,,
6,0.683895,0.0,89.01322,0.00021,4.070825,,
7,0.687976,0.0,89.01322,0.00021,3.614271,,
8,0.6916,0.0,89.01322,0.00021,3.819752,,
9,0.695431,0.0,89.01322,0.00021,3.50474,,
10,0.698945,0.0,89.025506,0.00021,3.919494,,
11,0.702972,0.0,89.025506,0.00021,3.835013,,
12,0.706817,0.0,89.025506,0.00021,3.289748,,
13,0.710116,0.0,89.025506,0.00021,3.44557,,
14,0.713572,0.0,89.025506,0.00021,3.860953,,
15,0.717443,0.0,89.025506,0.00021,3.866983,,
16,0.721321,0.0,89.025506,0.00021,3.952613,,
17,0.725285,0.0,89.025506,0.00021,3.637621,,
18,0.728931,0.0,89.025506,0.00021,3.489519,,
19,0.73243,0.0,89.025506,0.00021,3.387768,,
20,0.735827,0.0,89.027303,0.00021,3.947994,,
21,0.739889,0.0,89.027303,0.00021,3.53988,,
22,0.743439,0.0,89.027303,0.00021,3.362219,,
23,0.74681,0.0,89.027303,0.00021,3.066046,,
24,0.749885,0.0,89.027303,0.00021,3.760432,,
25,0.753655,0.0,89.027303,0.00021,3.734292,,
26,0.7574,0.0,89.027303,0.00021,3.667801,,
27,0.761077,0.0,89.027303,0.00021,3.409259,,
28,0.764496,0.0,89.027303,0.00021,3.57104,,
29,0.768075,0.0,89.027303,0.00021,2.958875,,
30,0.771042,0.0,89.026662,0.00021,3.711942,,
31,0.774849,0.0,89.026662,0.00021,3.473479,,
32,0.77834,0.0,89.026662,0.00021,3.430849,,
33,0.78178,0.0,89.026662,0.00021,3.240387,,
34,0.785028,0.0,89.026662,0.00021,3.434959,,
35,0.788473,0.0,89.026662,0.00021,3.49052,,
36,0.791972,0.0,89.026662,0.00021,3.277388,,
37,0.795259,0.0,89.026662,0.00021,3.391569,,
38,0.798659,0.0,89.026662,0.00021,3.306728,,
39,0.801973,0.0,89.026662,0.00021,3.50015,,
40,0.805483,0.0,89.026089,0.00021,3.369649,,
41,0.808926,0.0,89.026089,0.00021,3.45635,,
42,0.812393,0.0,89.026089,0.00021,3.485319,,
43,0.815886,0.0,89.026089,0.00021,3.290498,,
44,0.819187,0.0,89.026089,0.00021,3.53268,,
45,0.82273,0.0,89.026089,0.00021,3.172337,,
46,0.825911,0.0,89.026089,0.00021,3.694491,,
47,0.829615,0.0,89.026089,0.00021,3.535441,,
48,0.833159,0.0,89.026089,0.00021,3.426989,,
